date,location,red_fighter,blue_fighter,winner,weight_class,title_fight,red_submission_attempts,blue_submission_attempts,red_Record,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,blue_Record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,red_sig_strike_attempted,red_sig_strike_landed,red_sig_strike_percent,blue_sig_strike_attempted,blue_sig_strike_landed,blue_sig_strike_percent,red_total_strikes_attempted,red_total_strikes_landed,red_total_strikes_percent,blue_total_strikes_attempted,blue_total_strikes_landed,blue_total_strikes_percent,red_takedowns_attempted,red_takedowns_landed,red_takedowns_percent,blue_takedowns_attempted,blue_takedowns_landed,blue_takedowns_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent,red_sig_strike_average,blue_sig_strike_average,red_takedowns_average,blue_takedowns_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_takedowns_defence_average,blue_takedowns_defence_average
2013-03-02,"Saitama, Japan    ",Wanderlei Silva,Brian Stann,W,Light Heavyweight,N,0,0, 35-13-1 (1 NC),180.34,205 lbs.,187.96,Orthodox,1976-07-03, 12-6-0,185.42000000000002,205 lbs.,187.96,Orthodox,1980-09-24,83.0,43.0,0.5180722891566265,76.0,43.0,0.5657894736842105,97.0,49.0,0.5051546391752577,103.0,65.0,0.6310679611650486,2.0,0.0,0.0,0.0,0.0,0.0,-5.0800000000000125,0.0,37,32,0.4342105263157895,0.4819277108433735,1.0,1.0,0.3449336418189439,0.4285813635274584,0.25,0.0,0.5787713941348369,0.5854539489575535,0.6805555555555556,0.6253418803418803
2013-03-02,"Saitama, Japan    ",Stefan Struve,Mark Hunt,L,Heavyweight,N,1,0, 33-13-0,210.82,265 lbs.,213.36,Orthodox,1988-02-18, 13-14-1 (1 NC),177.8,265 lbs.,182.88,Orthodox,1974-03-23,67.0,24.0,0.3582089552238806,82.0,47.0,0.573170731707317,116.0,56.0,0.4827586206896552,100.0,61.0,0.61,0.0,0.0,0.0,2.0,1.0,0.5,33.01999999999998,30.480000000000018,25,39,0.426829268292683,0.6417910447761195,0.5,1.0,0.4120470385148891,0.42382955936352507,0.18181818181818182,0.375,0.4728838252492895,0.7400225225225225,0.696969696969697,0.9017857142857143
2013-03-02,"Saitama, Japan    ",Takanori Gomi,Diego Sanchez,L,Lightweight,N,0,1, 35-14-0 (1 NC),170.18,155 lbs.,177.8,Southpaw,1978-09-22, 31-13-0,177.8,170 lbs.,182.88,Southpaw,1981-12-31,180.0,81.0,0.45,145.0,65.0,0.4482758620689655,180.0,81.0,0.45,149.0,68.0,0.4563758389261745,0.0,0.0,0.0,5.0,2.0,0.4,-7.6200000000000045,-5.079999999999984,34,31,0.5517241379310345,0.55,0.6,1.0,0.2811353487738815,0.3754087447146974,0.08333333333333333,0.26206228956228955,0.6353683486895602,0.5444119022473477,0.7527777777777778,0.6998412698412699
2013-03-02,"Saitama, Japan    ",Yushin Okami,Hector Lombard,W,Middleweight,N,0,0, 34-12-0,187.96,170 lbs.,190.5,Southpaw,1981-07-21, 34-10-1 (2 NC),175.26,185 lbs.,180.34,Southpaw,1978-02-02,89.0,37.0,0.4157303370786517,89.0,45.0,0.5056179775280899,120.0,65.0,0.5416666666666666,158.0,109.0,0.689873417721519,5.0,3.0,0.6,3.0,0.0,0.0,12.700000000000017,10.159999999999997,32,35,0.4943820224719101,0.5842696629213483,1.0,0.4,0.403804057137635,0.42970073404856013,0.39444444444444443,0.25,0.6425691372236348,0.4937205651491366,0.871577380952381,1.0
2013-03-02,"Saitama, Japan    ",Mizuto Hirota,Rani Yahya,L,Featherweight,N,0,1, 18-10-2,170.18,155 lbs.,170.18,Orthodox,1981-05-05, 28-10-1 (1 NC),167.64000000000001,135 lbs.,170.18,Orthodox,1984-09-12,14.0,4.0,0.2857142857142857,29.0,13.0,0.4482758620689655,56.0,39.0,0.6964285714285714,122.0,105.0,0.860655737704918,1.0,1.0,1.0,12.0,5.0,0.4166666666666667,2.539999999999992,0.0,32,28,0.5517241379310345,0.7142857142857143,0.5833333333333333,0.0,0.2825866435459465,0.3984674329501916,1.013733155660836,0.25757575757575757,0.552992294273365,0.47667264038231777,0.5807032893687534,0.3333333333333333
2013-03-02,"Saitama, Japan    ",Dong Hyun Kim,Siyar Bahadurzada,W,Welterweight,N,1,0, 22-4-1 (1 NC),187.96,170 lbs.,193.04,Orthodox,1981-11-17, 24-8-1,180.34,170 lbs.,185.42000000000002,Orthodox,1984-04-17,58.0,23.0,0.39655172413793105,24.0,5.0,0.20833333333333334,221.0,182.0,0.8235294117647058,45.0,25.0,0.5555555555555556,6.0,3.0,0.5,0.0,0.0,0.0,7.6200000000000045,7.619999999999976,31,29,0.7916666666666666,0.603448275862069,1.0,0.5,0.5607040016662761,0.75,0.5526190476190476,0.0,0.5706807125190372,1.0,0.78,1.0
2013-03-02,"Saitama, Japan    ",Riki Fukuda,Brad Tavares,L,Middleweight,N,0,0, 24-9-0 (1 NC),182.88,185 lbs.,185.42000000000002,Orthodox,1981-01-06, 19-7-0,185.42000000000002,185 lbs.,187.96,Orthodox,1987-12-21,172.0,69.0,0.4011627906976744,254.0,116.0,0.4566929133858268,182.0,75.0,0.41208791208791207,270.0,131.0,0.48518518518518516,1.0,1.0,1.0,0.0,0.0,0.0,-2.5400000000000205,-2.539999999999992,32,25,0.5433070866141732,0.5988372093023255,1.0,0.0,0.45644025979963304,0.4716160765990415,0.44166666666666665,0.36666666666666664,0.6821266266266266,0.45272633123762046,0.75,0.9066666666666666
2013-03-02,"Saitama, Japan    ",Takeya Mizugaki,Bryan Caraway,W,Bantamweight,N,0,1, 21-11-2,170.18,135 lbs.,175.26,Orthodox,1983-12-16, 21-9-0,172.72,135 lbs.,172.72,Orthodox,1984-08-04,117.0,67.0,0.5726495726495726,89.0,37.0,0.4157303370786517,168.0,117.0,0.6964285714285714,125.0,69.0,0.552,1.0,0.0,0.0,12.0,2.0,0.16666666666666666,-2.539999999999992,2.539999999999992,29,29,0.5842696629213483,0.4273504273504274,0.8333333333333334,1.0,0.409602430446178,0.33920335429769394,0.7,0.6666666666666666,0.5170224595286155,0.6286713286713286,0.7714285714285715,0.9
2013-03-02,"Saitama, Japan    ",Cristiano Marcello,Kazuki Tokudome,L,Lightweight,N,0,0, 13-6-0,175.26,155 lbs.,182.88,Southpaw,1977-12-03, 18-7-1,180.34,155 lbs.,185.42000000000002,Southpaw,1987-03-04,76.0,33.0,0.4342105263157895,77.0,33.0,0.42857142857142855,117.0,67.0,0.5726495726495726,178.0,90.0,0.5056179775280899,4.0,1.0,0.25,2.0,2.0,1.0,-5.0800000000000125,-2.5400000000000205,35,26,0.5714285714285714,0.5657894736842105,0.0,0.75,0.36604426002766255,0.42920575432399793,0.0,1.013733155660836,0.5676137577440717,0.5672670649529947,0.625,0.7482566762867913
2013-03-02,"Saitama, Japan    ",Alex Caceres,Kyung Ho Kang,NC,Bantamweight,N,0,0, 19-12-0 (1 NC),177.8,145 lbs.,185.42000000000002,Orthodox,1988-06-20, 17-9-0 (1 NC),175.26,135 lbs.,185.42000000000002,Orthodox,1987-09-09,56.0,30.0,0.5357142857142857,43.0,16.0,0.37209302325581395,112.0,80.0,0.7142857142857143,69.0,33.0,0.4782608695652174,0.0,0.0,0.0,9.0,5.0,0.5555555555555556,2.5400000000000205,0.0,25,25,0.627906976744186,0.4642857142857143,0.4444444444444444,1.0,0.5460046237689936,0.3712400593652334,0.16666666666666666,0.5635658675437285,0.5471341033026856,0.46425189958755664,0.5296296296296297,0.9995867566638479
2013-03-02,"Saitama, Japan    ",Marcelo Guimaraes,Hyun Gyu Lim,L,Welterweight,N,0,0, 9-2-1,182.88,185 lbs.,185.42000000000002,Orthodox,1983-06-25, 13-7-1,190.5,170 lbs.,195.58,Orthodox,1985-01-16,99.0,47.0,0.47474747474747475,134.0,62.0,0.4626865671641791,116.0,53.0,0.45689655172413796,135.0,63.0,0.4666666666666667,12.0,2.0,0.16666666666666666,0.0,0.0,0.0,-7.6200000000000045,-10.159999999999997,30,28,0.5373134328358209,0.5252525252525253,1.0,0.8333333333333334,0.6494845360824743,0.46421927331577145,0.0,0.0008567573973442833,0.5148514851485149,0.5261265153728956,0.0,0.8320333697458101
2013-02-23,"Anaheim, California, USA    ",Ronda Rousey,Liz Carmouche,W,Women's Bantamweight,Y,1,1, 12-2-0,170.18,135 lbs.,167.64000000000001,Orthodox,1987-02-01, 13-7-0,167.64000000000001,125 lbs.,167.64000000000001,Orthodox,1984-02-19,14.0,7.0,0.5,6.0,4.0,0.6666666666666666,50.0,41.0,0.82,24.0,22.0,0.9166666666666666,1.0,1.0,1.0,0.0,0.0,0.0,2.539999999999992,0.0,26,29,0.33333333333333337,0.5,1.0,0.0,0.5025153097130237,0.6735709389540837,1.013733155660836,0.0008567573973442833,0.33134961834449145,0.5004979762902108,0.9995867566638479,-0.00573356484437877
2013-02-23,"Anaheim, California, USA    ",Lyoto Machida,Dan Henderson,W,Light Heavyweight,N,0,0, 24-8-0,185.42000000000002,185 lbs.,187.96,Orthodox,1978-05-30, 32-15-0,180.34,185 lbs.,187.96,Orthodox,1970-08-24,54.0,27.0,0.5,64.0,20.0,0.3125,55.0,28.0,0.509090909090909,98.0,54.0,0.5510204081632653,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,5.0800000000000125,0.0,35,43,0.6875,0.5,0.6666666666666667,0.0,0.5815409249979218,0.48248043942293845,0.3589743589743589,0.2708333333333333,0.6783869083518876,0.49778383225696626,0.8197802197802198,0.7847222222222223
2013-02-23,"Anaheim, California, USA    ",Urijah Faber,Ivan Menjivar,W,Bantamweight,N,1,0, 35-11-0,167.64000000000001,135 lbs.,170.18,Orthodox,1979-05-14, 25-12-0,167.64000000000001,145 lbs.,162.56,Orthodox,1982-05-30,24.0,17.0,0.7083333333333334,7.0,3.0,0.42857142857142855,36.0,29.0,0.8055555555555556,23.0,19.0,0.8260869565217391,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.6200000000000045,34,31,0.5714285714285714,0.29166666666666663,0.0,1.0,0.4167036946562479,0.4509811784949907,0.34545454545454546,0.2,0.745659810791728,0.6178481200497116,0.8397435897435898,0.6
2013-02-23,"Anaheim, California, USA    ",Court McGee,Josh Neer,W,Welterweight,N,0,0, 21-10-0,180.34,170 lbs.,190.5,Orthodox,1984-12-12, 36-16-1,180.34,170 lbs.,182.88,Orthodox,1983-03-24,334.0,166.0,0.49700598802395207,152.0,63.0,0.4144736842105263,368.0,198.0,0.5380434782608695,160.0,71.0,0.44375,5.0,2.0,0.4,0.0,0.0,0.0,0.0,7.6200000000000045,28,30,0.5855263157894737,0.5029940119760479,1.0,0.6,0.3516765030296328,0.3996905063398453,0.3,0.22435897435897434,0.621205036299831,0.5405728148125174,0.8333333333333334,0.5067932067932068
2013-02-23,"Anaheim, California, USA    ",Josh Koscheck,Robbie Lawler,L,Welterweight,N,0,0, 17-11-0,177.8,170 lbs.,185.42000000000002,Southpaw,1977-11-30, 29-15-0 (1 NC),180.34,170 lbs.,187.96,Southpaw,1982-03-20,4.0,2.0,0.5,15.0,9.0,0.6,7.0,5.0,0.7142857142857143,22.0,16.0,0.7272727272727273,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.539999999999992,-2.539999999999992,35,31,0.4,0.5,1.0,0.6666666666666667,0.39958618170422544,0.6051486872576597,0.466931216931217,0.0008567573973442833,0.648236552599149,0.5004979762902108,0.8345679012345679,0.6644799828277724
2013-02-23,"Anaheim, California, USA    ",Brendan Schaub,Lavar Johnson,W,Heavyweight,N,1,0, 10-5-0,193.04,245 lbs.,198.12,Orthodox,1983-03-18, 18-10-0,193.04,240 lbs.,208.28,Orthodox,1977-06-11,31.0,18.0,0.5806451612903226,52.0,36.0,0.6923076923076923,108.0,77.0,0.7129629629629629,213.0,170.0,0.7981220657276995,8.0,5.0,0.625,1.0,1.0,1.0,0.0,-10.159999999999997,30,36,0.3076923076923077,0.4193548387096774,0.0,0.375,0.4342414852697485,0.6090820284022979,0.08333333333333333,0.0,0.6329072887896418,0.669440887750747,0.9166666666666666,1.0
2013-02-23,"Anaheim, California, USA    ",Michael Chiesa,Anton Kuivanen,W,Lightweight,N,2,0, 18-6-0,185.42000000000002,170 lbs.,190.5,Orthodox,1987-12-07, 24-10-0,172.72,155 lbs.,182.88,Orthodox,1984-05-01,50.0,5.0,0.1,55.0,18.0,0.32727272727272727,54.0,9.0,0.16666666666666666,55.0,18.0,0.32727272727272727,5.0,1.0,0.2,0.0,0.0,0.0,12.700000000000017,7.6200000000000045,25,29,0.6727272727272727,0.9,1.0,0.8,0.6,0.43880229696472517,0.3333333333333333,0.5,0.5,0.6497747747747747,1.0,0.6791666666666667
2013-02-23,"Anaheim, California, USA    ",Dennis Bermudez,Matt Grice,W,Featherweight,N,2,0, 17-9-0,167.64000000000001,155 lbs.,167.64000000000001,Orthodox,1986-12-13, 15-5-0,172.72,145 lbs.,177.8,Orthodox,1981-07-29,209.0,120.0,0.5741626794258373,162.0,82.0,0.5061728395061729,277.0,181.0,0.6534296028880866,171.0,91.0,0.5321637426900585,9.0,0.0,0.0,12.0,1.0,0.08333333333333333,-5.079999999999984,-10.159999999999997,26,32,0.49382716049382713,0.4258373205741627,0.9166666666666666,1.0,0.43145634322104903,0.5218233213099018,0.7962962962962963,0.42857142857142855,0.6109903906514076,0.6502776389582986,0.6666666666666666,0.7222222222222223
2013-02-23,"Anaheim, California, USA    ",Kenny Robertson,Brock Jardine,W,Welterweight,N,2,1, 15-5-0,177.8,170 lbs.,187.96,Orthodox,1984-02-14, 12-6-0,180.34,170 lbs.,186.32772004241784,Orthodox,1985-07-10,13.0,9.0,0.6923076923076923,3.0,1.0,0.3333333333333333,32.0,27.0,0.84375,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,-2.539999999999992,1.6322799575821705,29,28,0.6666666666666667,0.3076923076923077,1.0,0.0,0.45666666666666667,0.3,0.0,0.0,0.4003861003861004,0.5920000000000001,0.5357142857142857,0.16666666666666663
2013-02-23,"Anaheim, California, USA    ",Nah-Shon Burrell,Yuri Villefort,W,Welterweight,N,1,1, 15-7-0 (1 NC),180.34,170 lbs.,186.58784508440914,Orthodox,1990-02-05, 10-5-0,182.88,170 lbs.,185.42000000000002,Orthodox,1991-03-23,216.0,121.0,0.5601851851851852,112.0,48.0,0.42857142857142855,222.0,126.0,0.5675675675675675,114.0,49.0,0.4298245614035088,0.0,0.0,0.0,6.0,3.0,0.5,-2.539999999999992,1.167845084409123,23,22,0.5714285714285714,0.43981481481481477,0.5,1.0,0.5642853980500733,0.42920575432399793,0.0008567573973442833,0.5072949565290901,0.572990129695519,0.4394166248098121,0.4969265959097346,0.9995867566638479
2013-02-16,"London, England, United Kingdom    ",Renan Barao,Michael McDonald,W,Bantamweight,Y,1,0, 34-9-0 (1 NC),167.64000000000001,145 lbs.,177.8,Orthodox,1987-01-31, 17-4-0,175.26,135 lbs.,177.8,Orthodox,1991-01-15,112.0,36.0,0.32142857142857145,92.0,26.0,0.2826086956521739,121.0,43.0,0.35537190082644626,95.0,29.0,0.30526315789473685,10.0,4.0,0.4,1.0,0.0,0.0,-7.619999999999976,0.0,26,22,0.7173913043478262,0.6785714285714286,1.0,0.6,0.3853019570919549,0.43135847374879127,0.21428571428571427,0.375,0.6709567853876243,0.4993267996853914,1.0,0.9375
2013-02-16,"London, England, United Kingdom    ",Cub Swanson,Dustin Poirier,W,Featherweight,N,0,0, 27-12-0,172.72,145 lbs.,177.8,Southpaw,1983-11-02, 28-6-0 (1 NC),175.26,155 lbs.,182.88,Southpaw,1989-01-19,126.0,58.0,0.4603174603174603,140.0,58.0,0.4142857142857143,150.0,80.0,0.5333333333333333,158.0,70.0,0.4430379746835443,2.0,2.0,1.0,9.0,2.0,0.2222222222222222,-2.539999999999992,-5.079999999999984,29,24,0.5857142857142856,0.5396825396825398,0.7777777777777778,0.0,0.4770319312470475,0.4616277658146836,0.5,0.3148148148148148,0.6644977815538563,0.5927256736300209,0.625,0.7962962962962963
2013-02-16,"London, England, United Kingdom    ",Jimi Manuwa,Cyrille Diabate,W,Light Heavyweight,N,0,0, 17-6-0,185.42000000000002,205 lbs.,200.66,Southpaw,1980-02-18, 19-10-1,198.12,205 lbs.,205.74,Southpaw,1973-10-06,36.0,18.0,0.5,14.0,9.0,0.6428571428571429,36.0,18.0,0.5,16.0,11.0,0.6875,3.0,3.0,1.0,0.0,0.0,0.0,-12.699999999999989,-5.0800000000000125,33,39,0.3571428571428571,0.5,1.0,0.0,0.6883116883116883,0.7205833105833106,0.0,0.5,0.36363636363636365,0.6171052631578947,0.75,0.6428571428571429
2013-02-16,"London, England, United Kingdom    ",Gunnar Nelson,Jorge Santiago,W,Welterweight,N,0,0, 17-5-1,180.34,170 lbs.,182.88,Orthodox,1988-07-28, 25-12-0,185.42000000000002,170 lbs.,190.5,Orthodox,1980-10-09,80.0,42.0,0.525,123.0,43.0,0.34959349593495936,86.0,47.0,0.5465116279069767,134.0,52.0,0.3880597014925373,4.0,2.0,0.5,0.0,0.0,0.0,-5.0800000000000125,-7.6200000000000045,25,32,0.6504065040650406,0.475,1.0,0.5,0.9,0.3968596204741258,1.0,0.4,0.75,0.675274742713863,1.0,0.7272727272727273
2013-02-16,"London, England, United Kingdom    ",James Te Huna,Ryan Jimmo,W,Light Heavyweight,N,0,0, 16-9-0,187.96,185 lbs.,190.5,Orthodox,1981-09-29, 19-5-0,185.42000000000002,205 lbs.,185.42000000000002,Orthodox,1981-11-27,79.0,49.0,0.620253164556962,52.0,34.0,0.6538461538461539,166.0,121.0,0.7289156626506024,77.0,56.0,0.7272727272727273,5.0,2.0,0.4,2.0,0.0,0.0,2.539999999999992,5.079999999999984,31,31,0.34615384615384615,0.379746835443038,1.0,0.6,0.6587978286773468,1.0,0.21666666666666665,0.0,0.7660005329070078,1.0,0.7,1.0
2013-02-16,"London, England, United Kingdom    ",Che Mills,Matthew Riddle,NC,Welterweight,N,0,0, 16-10-0 (3 NC),185.42000000000002,170 lbs.,193.04,Southpaw,1982-09-29, 8-3-0 (2 NC),185.42000000000002,170 lbs.,193.04,Southpaw,1986-01-14,50.0,28.0,0.56,40.0,23.0,0.575,72.0,48.0,0.6666666666666666,157.0,126.0,0.802547770700637,1.0,0.0,0.0,14.0,5.0,0.35714285714285715,0.0,0.0,30,27,0.42500000000000004,0.43999999999999995,0.6428571428571428,1.0,0.5252039627039627,0.4942776349685816,0.3333333333333333,0.5375180375180375,0.6729468599033815,0.5513518766487941,0.6666666666666666,0.8484848484848485
2013-02-16,"London, England, United Kingdom    ",Terry Etim,Renee Forte,L,Lightweight,N,0,0, 16-5-0,185.42000000000002,155 lbs.,185.42000000000002,Orthodox,1986-01-11, 8-4-0,170.18,155 lbs.,180.34,Orthodox,1987-03-27,62.0,13.0,0.20967741935483872,119.0,47.0,0.3949579831932773,63.0,14.0,0.2222222222222222,154.0,78.0,0.5064935064935064,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,15.240000000000009,5.0800000000000125,27,26,0.6050420168067228,0.7903225806451613,0.33333333333333337,1.0,0.45450994395297506,0.34210526315789475,0.037037037037037035,0.0,0.6171017235728785,0.6444444444444444,0.5148148148148147,0.6363636363636364
2013-02-16,"London, England, United Kingdom    ",Paul Sass,Danny Castillo,L,Lightweight,N,5,0, 14-2-0,182.88,155 lbs.,185.42000000000002,Orthodox,1988-08-04, 17-10-0,175.26,155 lbs.,180.34,Orthodox,1979-08-25,23.0,4.0,0.17391304347826086,67.0,38.0,0.5671641791044776,47.0,23.0,0.48936170212765956,104.0,67.0,0.6442307692307693,0.0,0.0,0.0,6.0,4.0,0.6666666666666666,7.6200000000000045,5.0800000000000125,25,33,0.4328358208955224,0.8260869565217391,0.33333333333333337,1.0,0.36875,0.5412047831120232,0.25,0.39520202020202017,0.5605769230769231,0.5569822373393802,1.0,0.8166666666666668
2013-02-16,"London, England, United Kingdom    ",Andy Ogle,Josh Grispi,W,Featherweight,N,0,2, 9-6-0,172.72,145 lbs.,175.26,Orthodox,1989-02-16, 14-5-0,180.34,145 lbs.,187.96,Orthodox,1988-10-14,42.0,19.0,0.4523809523809524,26.0,7.0,0.2692307692307692,153.0,119.0,0.7777777777777778,38.0,19.0,0.5,2.0,2.0,1.0,2.0,1.0,0.5,-7.6200000000000045,-12.700000000000017,24,24,0.7307692307692308,0.5476190476190477,0.5,0.0,0.49523809523809526,0.4549833887043189,0.09090909090909091,0.34074074074074073,0.5161290322580645,0.5018504419912871,1.0,0.8333333333333334
2013-02-16,"London, England, United Kingdom    ",Tom Watson,Stanislav Nedkov,W,Middleweight,N,0,0, 17-9-0,185.42000000000002,185 lbs.,185.42000000000002,Orthodox,1982-07-13, 12-2-0 (1 NC),180.34,205 lbs.,180.34,Orthodox,1981-12-09,102.0,56.0,0.5490196078431373,78.0,39.0,0.5,118.0,72.0,0.6101694915254238,102.0,61.0,0.5980392156862745,0.0,0.0,0.0,6.0,5.0,0.8333333333333334,5.0800000000000125,5.0800000000000125,31,31,0.5,0.4509803921568627,0.16666666666666663,1.0,0.5118110236220472,0.4128851540616246,0.0,0.0,0.5202312138728324,0.5106407322654463,0.5833333333333333,0.5
2013-02-16,"London, England, United Kingdom    ",Vaughan Lee,Motonobu Tezuka,W,Bantamweight,N,0,1, 14-13-1,167.64000000000001,125 lbs.,167.64000000000001,Southpaw,1982-10-15, 28-12-7,170.18,135 lbs.,174.8595020746888,Southpaw,1987-08-29,48.0,20.0,0.4166666666666667,35.0,4.0,0.11428571428571428,192.0,164.0,0.8541666666666666,56.0,17.0,0.30357142857142855,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,-2.539999999999992,-7.219502074688791,30,25,0.8857142857142857,0.5833333333333333,0.9333333333333333,1.0,0.4685254803675856,0.29333333333333333,0.14814814814814814,0.16666666666666666,0.5998863028357411,0.4838709677419355,0.3888888888888889,1.0
2013-02-16,"London, England, United Kingdom    ",Phil Harris,Ulysses Gomez,W,Flyweight,N,0,0, 22-12-0 (2 NC),162.56,125 lbs.,165.1,Orthodox,1983-09-04, 9-5-0,167.64000000000001,125 lbs.,169.49615384615385,Orthodox,1983-05-25,150.0,33.0,0.22,159.0,35.0,0.22012578616352202,150.0,33.0,0.22,159.0,35.0,0.22012578616352202,1.0,1.0,1.0,3.0,0.0,0.0,-5.0800000000000125,-4.396153846153851,29,30,0.779874213836478,0.78,1.0,0.0,0.17543859649122806,0.37209302325581395,0.6666666666666666,0.0,0.8372093023255813,0.46031746031746035,1.0,1.0
2013-02-02,"Las Vegas, Nevada, USA    ",Jose Aldo,Frankie Edgar,W,Featherweight,Y,0,0, 30-7-0,170.18,135 lbs.,177.8,Orthodox,1986-09-09, 23-10-1,167.64000000000001,135 lbs.,172.72,Orthodox,1981-10-16,253.0,76.0,0.30039525691699603,272.0,60.0,0.22058823529411764,253.0,76.0,0.30039525691699603,275.0,63.0,0.2290909090909091,0.0,0.0,0.0,11.0,2.0,0.18181818181818182,2.539999999999992,5.0800000000000125,26,31,0.7794117647058824,0.6996047430830039,0.8181818181818181,1.0,0.4529828109201213,0.42829582973411057,0.1851851851851852,0.29884090268705654,0.5766724717751622,0.7191256541456496,0.8157894736842106,0.6992458521870286
2013-02-02,"Las Vegas, Nevada, USA    ",Rashad Evans,Rogerio Nogueira,L,Light Heavyweight,N,0,0, 19-8-1,182.88,205 lbs.,190.5,Southpaw,1979-09-25, 23-10-0,187.96,205 lbs.,190.5,Southpaw,1976-06-02,81.0,22.0,0.2716049382716049,152.0,40.0,0.2631578947368421,81.0,22.0,0.2716049382716049,152.0,40.0,0.2631578947368421,5.0,1.0,0.2,0.0,0.0,0.0,-5.0800000000000125,0.0,33,37,0.736842105263158,0.7283950617283951,1.0,0.8,0.38057770985282346,0.36238083423651646,0.4332491582491583,0.2,0.6548423405843908,0.6299504550865329,0.7114478114478114,0.818618881118881
2013-02-02,"Las Vegas, Nevada, USA    ",Alistair Overeem,Antonio Silva,L,Heavyweight,N,0,0, 47-19-0 (1 NC),193.04,265 lbs.,203.2,Orthodox,1980-05-17, 19-12-1,193.04,264 lbs.,208.28,Orthodox,1979-09-14,71.0,51.0,0.7183098591549296,48.0,21.0,0.4375,95.0,73.0,0.7684210526315789,74.0,42.0,0.5675675675675675,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-5.0800000000000125,33,33,0.5625,0.2816901408450704,1.0,0.0,0.7916666666666666,0.625,0.0,0.0,0.6666666666666667,0.5094736842105263,1.0,0.5
2013-02-02,"Las Vegas, Nevada, USA    ",Jon Fitch,Demian Maia,L,Welterweight,N,1,3, 30-7-1 (1 NC),182.88,170 lbs.,187.96,Southpaw,1978-02-24, 28-11-0,185.42000000000002,170 lbs.,182.88,Southpaw,1977-11-06,16.0,6.0,0.375,17.0,12.0,0.7058823529411765,55.0,36.0,0.6545454545454545,74.0,63.0,0.8513513513513513,0.0,0.0,0.0,17.0,7.0,0.4117647058823529,-2.5400000000000205,5.0800000000000125,35,35,0.2941176470588235,0.625,0.5882352941176471,1.0,0.4988296520073385,0.4997833686622862,0.5105699855699856,0.35615329115329114,0.47979566829758974,0.5256201421782664,0.7083333333333334,0.8603174603174604
2013-02-02,"Las Vegas, Nevada, USA    ",Joseph Benavidez,Ian McCall,W,Flyweight,N,0,0, 28-8-0,162.56,125 lbs.,165.1,Orthodox,1984-07-31, 13-5-1,165.1,125 lbs.,162.56,Orthodox,1984-05-07,184.0,57.0,0.30978260869565216,113.0,40.0,0.35398230088495575,189.0,62.0,0.328042328042328,127.0,54.0,0.4251968503937008,1.0,0.0,0.0,4.0,1.0,0.25,-2.539999999999992,2.539999999999992,29,29,0.6460176991150443,0.6902173913043479,0.75,1.0,0.3502782485875706,0.42771464646464646,0.12352941176470589,0.2676767676767677,0.5559844107379319,0.44726166328600403,0.875,0.875
2013-02-02,"Las Vegas, Nevada, USA    ",Gleison Tibau,Evan Dunham,L,Lightweight,N,1,0, 33-14-0,177.8,155 lbs.,180.34,Southpaw,1983-10-07, 18-9-1,177.8,155 lbs.,177.8,Southpaw,1981-12-18,169.0,37.0,0.21893491124260356,237.0,91.0,0.38396624472573837,169.0,37.0,0.21893491124260356,245.0,98.0,0.4,9.0,2.0,0.2222222222222222,9.0,0.0,0.0,0.0,2.539999999999992,29,31,0.6160337552742616,0.7810650887573964,1.0,0.7777777777777778,0.3687262621470861,0.38295869214731293,0.5961538461538461,0.47395833333333337,0.6760385730367391,0.6171500528852571,0.8970588235294118,0.9090277777777778
2013-02-02,"Las Vegas, Nevada, USA    ",Tyron Woodley,Jay Hieron,W,Welterweight,N,0,0, 19-7-1,175.26,170 lbs.,187.96,Orthodox,1982-04-07, 23-7-0,182.88,170 lbs.,190.5,Orthodox,1976-07-29,22.0,15.0,0.6818181818181818,2.0,0.0,0.0,22.0,15.0,0.6818181818181818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6200000000000045,-2.539999999999992,31,37,1.0,0.31818181818181823,1.0,1.0,0.689121450703271,0.25196850393700787,0.0008567573973442833,0.0,1.0079430501273687,0.691358024691358,0.9995867566638479,0.5
