date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent
2024-06-29,Dan Ige,Diego Lopes,L,0.5454545454545454,0.49,0,1,Orthodox,Orthodox,0.6504854368932039,0.6293706293706294,0.0,0.3333333333333333,-10.0,-2.539999999999992,33,29,0.51,0.45999999999999996,0.6699999999999999,1.0
2024-04-27,Ryan Spann,Bogdan Guskov,L,0.39473684210526316,0.6458333333333334,1,0,Orthodox,Orthodox,0.45454545454545453,0.7313432835820896,0.3333333333333333,0.0,6.0,7.6200000000000045,33,32,0.36,0.61,1.0,0.6699999999999999
2024-04-13,Zhang Weili,Yan Xiaonan,W,0.6751592356687898,0.5058823529411764,2,0,Switch,Orthodox,0.7828746177370031,0.6293103448275862,0.6666666666666666,1.0,-2.0,0.0,35,35,0.5,0.32999999999999996,0.0,0.33999999999999997
2024-03-16,Bryan Battle,Ange Loosa,NC,0.36,0.42592592592592593,0,0,Orthodox,Orthodox,0.358974358974359,0.4482758620689655,0.5,0.0,7.0,7.6200000000000045,29,31,0.5800000000000001,0.64,1.0,0.5
2024-06-22,Sergei Pavlovich,Alexander Volkov,L,0.34328358208955223,0.5220125786163522,0,0,Southpaw,Orthodox,0.34328358208955223,0.51875,0.0,0.0,-11.0,10.160000000000025,32,36,0.48,0.6599999999999999,1.0,1.0
2024-06-08,Dominick Reyes,Dustin Jacoby,W,0.6060606060606061,0.375,0,0,Southpaw,Orthodox,0.6060606060606061,0.375,0.0,0.0,3.0,2.5400000000000205,34,36,0.63,0.4,1.0,1.0
2024-05-04,Jose Aldo,Jonathan Martinez,W,0.5539568345323741,0.4406779661016949,0,0,Orthodox,Southpaw,0.5804597701149425,0.5298013245033113,0.5,0.0,-3.0,0.0,38,30,0.56,0.44999999999999996,1.0,0.5
2024-03-09,Dustin Poirier,Benoit Saint Denis,W,0.8235294117647058,0.6756756756756757,4,1,Southpaw,Southpaw,0.8108108108108109,0.711340206185567,0.0,0.42857142857142855,-5.0,-2.5400000000000205,35,28,0.32999999999999996,0.18000000000000005,0.5800000000000001,1.0
2024-07-27,King Green,Paddy Pimblett,L,0.7142857142857143,0.6153846153846154,0,2,Orthodox,Orthodox,0.7142857142857143,0.625,1.0,0.0,0.0,-5.0800000000000125,38,30,0.39,0.29000000000000004,1.0,0.0
2024-07-13,Drew Dober,Jean Silva,L,0.4013605442176871,0.48623853211009177,0,0,Southpaw,Orthodox,0.39864864864864863,0.48623853211009177,0.0,0.0,3.0,2.5400000000000205,36,28,0.52,0.6,1.0,1.0
2024-06-29,Anthony Smith,Roman Dolidze,L,0.5483870967741935,0.5405405405405406,0,0,Orthodox,Orthodox,0.5483870967741935,0.5478723404255319,0.0,0.3333333333333333,5.0,0.0,36,36,0.45999999999999996,0.45999999999999996,0.6699999999999999,1.0
2024-04-27,Ariane da Silva,Karine Silva,L,0.5185185185185185,0.36,0,0,Orthodox,Orthodox,0.5816993464052288,0.44166666666666665,0.0,0.8333333333333334,3.0,0.0,30,30,0.64,0.49,0.17000000000000004,1.0
2024-04-13,Justin Gaethje,Max Holloway,L,0.5175879396984925,0.5857605177993528,0,0,Orthodox,Orthodox,0.5175879396984925,0.5857605177993528,0.0,0.0,0.0,2.5400000000000205,35,32,0.42000000000000004,0.49,1.0,1.0
2024-03-16,Ovince Saint Preux,Kennedy Nzechukwu,W,0.5181159420289855,0.424,0,0,Southpaw,Southpaw,0.5181159420289855,0.424,0.0,0.0,-6.0,-7.6200000000000045,41,32,0.5800000000000001,0.49,1.0,1.0
2024-06-22,Kelvin Gastelum,Daniel Rodriguez,W,0.47058823529411764,0.47924528301886793,0,0,Southpaw,Southpaw,0.492,0.4835164835164835,1.0,0.0,-10.0,-7.6200000000000045,33,37,0.53,0.53,1.0,0.0
2024-06-08,Raul Rosas Jr.,Ricky Turcios,W,0.3333333333333333,0.4666666666666667,1,1,Switch,Orthodox,0.7352941176470589,0.8205128205128205,0.5714285714285714,0.0,0.0,-10.159999999999997,20,31,0.54,0.6699999999999999,1.0,0.43000000000000005
2024-05-04,Anthony Smith,Vitor Petrino,W,0.55,0.45454545454545453,1,0,Orthodox,Orthodox,0.55,0.45454545454545453,0.0,0.5,5.0,-2.5400000000000205,36,27,0.55,0.44999999999999996,0.5,1.0
2024-03-09,Kevin Holland,Michael Page,L,0.47540983606557374,0.6612903225806451,1,0,Orthodox,Switch,0.6464646464646465,0.7283950617283951,0.4,0.0,0.0,5.0800000000000125,31,37,0.33999999999999997,0.53,1.0,0.6
2024-07-27,Christian Leroy Duncan,Gregory Rodrigues,L,0.6041666666666666,0.569620253164557,0,0,Switch,Orthodox,0.6883116883116883,0.65,0.0,0.3333333333333333,-2.0,10.159999999999997,29,32,0.43999999999999995,0.4,0.6699999999999999,1.0
2024-07-13,Gabriel Bonfim,Ange Loosa,W,0.4488888888888889,0.33986928104575165,0,0,Orthodox,Orthodox,0.45689655172413796,0.3614457831325301,1.0,0.3076923076923077,7.0,-5.0800000000000125,27,31,0.6699999999999999,0.56,0.7,0.0
2024-04-27,Austen Lane,Jhonata Diniz,L,0.4594594594594595,0.6060606060606061,0,0,Orthodox,Orthodox,0.589041095890411,0.6888888888888889,0.25,0.0,5.0,2.539999999999992,36,33,0.4,0.55,1.0,0.75
2024-06-29,Mayra Bueno Silva,Macy Chiasson,L,0.7796610169491526,0.5882352941176471,0,0,Orthodox,Orthodox,0.803030303030303,0.6464646464646465,0.0,1.0,-12.0,-15.23999999999998,33,33,0.42000000000000004,0.22999999999999998,0.0,1.0
2024-03-16,Christian Rodriguez,Isaac Dulgarian,W,0.631578947368421,0.5,0,2,Orthodox,Orthodox,0.7185185185185186,0.6292134831460674,0.0,0.4375,0.0,0.0,26,28,0.5,0.37,0.5700000000000001,1.0
2024-06-22,Shara Magomedov,Antonio Trocoli,W,0.7592592592592593,0.47058823529411764,0,0,Orthodox,Orthodox,0.7941176470588235,0.5064935064935064,0.0,0.0,-8.0,-17.779999999999973,30,34,0.53,0.25,1.0,1.0
2024-04-13,Charles Oliveira,Arman Tsarukyan,L,0.5135135135135135,0.5903614457831325,4,0,Orthodox,Orthodox,0.6226415094339622,0.6410256410256411,0.0,0.5,8.0,5.0800000000000125,34,28,0.41000000000000003,0.49,0.5,1.0
2024-06-08,Brunno Ferreira,Dustin Stoltzfus,W,0.6666666666666666,0.45,0,2,Orthodox,Orthodox,0.675,0.45454545454545453,0.0,0.5,-5.0,-7.6200000000000045,32,33,0.55,0.33999999999999997,0.5,1.0
2024-03-09,Gilbert Burns,Jack Della Maddalena,L,0.46551724137931033,0.5447154471544715,0,0,Orthodox,Switch,0.49206349206349204,0.5821917808219178,0.6363636363636364,0.0,-2.0,-5.0800000000000125,38,27,0.45999999999999996,0.54,1.0,0.37
2024-05-04,Michel Pereira,Ihor Potieria,W,0.6,0.6666666666666666,1,0,Orthodox,Southpaw,0.6,0.6666666666666666,0.0,0.0,-5.0,-5.079999999999984,31,28,0.33999999999999997,0.4,1.0,1.0
2024-07-13,Julian Erosa,Christian Rodriguez,W,0.3977272727272727,0.44,1,0,Southpaw,Orthodox,0.4148936170212766,0.4342105263157895,1.0,0.0,15.0,7.6200000000000045,35,27,0.56,0.61,1.0,0.0
2024-07-27,Arnold Allen,Giga Chikadze,W,0.5,0.34234234234234234,0,0,Southpaw,Orthodox,0.5,0.3482142857142857,0.0,0.0,-10.0,-10.159999999999997,31,36,0.6599999999999999,0.5,1.0,1.0
2024-06-29,Ian Machado Garry,Michael Page,W,0.48717948717948717,0.5526315789473685,2,0,Orthodox,Switch,0.6435643564356436,0.7027027027027027,0.4,0.0,0.0,-12.699999999999989,27,37,0.44999999999999996,0.52,1.0,0.6
2024-04-27,Jonathan Pearce,David Onama,L,0.4418604651162791,0.5576923076923077,1,1,Switch,Orthodox,0.5272727272727272,0.5739130434782609,0.35714285714285715,0.0,3.0,-7.6200000000000045,32,30,0.44999999999999996,0.56,1.0,0.65
2024-03-16,Pannie Kianzad,Macy Chiasson,L,0.3333333333333333,0.4,0,1,Orthodox,Orthodox,0.8285714285714286,0.45454545454545453,0.5,1.0,-10.0,-15.23999999999998,32,33,0.6,0.6699999999999999,0.0,0.5
2024-04-13,Bo Nickal,Cody Brundage,W,0.6153846153846154,0.3333333333333333,2,0,Southpaw,Orthodox,0.7627118644067796,0.8048780487804879,0.5,0.0,2.0,10.159999999999997,28,30,0.6699999999999999,0.39,1.0,0.5
2024-06-08,Julian Marquez,Zach Reese,L,1.0,0.6666666666666666,0,0,Orthodox,Switch,1.0,0.6666666666666666,0.0,0.0,-5.0,-12.700000000000017,34,30,0.33999999999999997,0.0,1.0,1.0
2024-06-22,Johnny Walker,Volkan Oezdemir,L,0.45454545454545453,0.5522388059701493,0,0,Orthodox,Orthodox,0.45454545454545453,0.5522388059701493,0.0,0.0,10.0,17.78,32,35,0.44999999999999996,0.55,1.0,1.0
2024-03-09,Petr Yan,Song Yadong,W,0.5409836065573771,0.5,0,0,Switch,Orthodox,0.5944700460829493,0.5416666666666666,0.4,0.125,-3.0,0.0,31,26,0.5,0.45999999999999996,0.88,0.6
