date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str. %,blue_Sig. str. %,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record,red_Sig. str._attempted,red_Sig. str._landed,red_Sig. str._percent,blue_Sig. str._attempted,blue_Sig. str._landed,blue_Sig. str._percent,red_Total str._attempted,red_Total str._landed,red_Total str._percent,blue_Total str._attempted,blue_Total str._landed,blue_Total str._percent,red_Td_attempted,red_Td_landed,red_Td_percent,blue_Td_attempted,blue_Td_landed,blue_Td_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent
2009-08-29,"Portland, Oregon, USA",Heavyweight,N,W,Todd Duffee,Tim Hague,1,0,0.8,0.0,0.0,0.0,0,0,0,0,0:04,0:00,190.0,260 lbs.,198.12,Orthodox,1985-12-06,5.93,37%,2.87,56%,0.72,25%,90%,0.0, 9-3-0 (1 NC),193.0,260 lbs.,193.04,Orthodox,1983-05-09,2.79,47%,4.14,46%,1.72,33%,85%,0.9, 21-13-0,5.0,4.0,0.8,1.0,0.0,0.0,6.0,5.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0800000000000125,24,26,1.0,0.19999999999999996,1.0,1.0
2009-08-29,"Portland, Oregon, USA",Middleweight,N,W,Mark Munoz,Nick Catone,0,0,0.51,0.46,0.16,0.5,2,1,1,0,4:08,3:10,183.0,185 lbs.,180.34,Orthodox,1978-02-09,3.12,51%,2.26,57%,3.17,29%,57%,0.6, 14-6-0,183.0,185 lbs.,182.88,Southpaw,1981-09-01,2.11,44%,2.32,63%,3.71,44%,83%,0.5, 10-4-0,102.0,53.0,0.5196078431372549,82.0,38.0,0.4634146341463415,127.0,75.0,0.5905511811023622,99.0,55.0,0.5555555555555556,12.0,2.0,0.16666666666666666,6.0,3.0,0.5,0.0,-2.539999999999992,32,28,0.54,0.49,0.5,0.84
2009-08-29,"Portland, Oregon, USA",Lightweight,N,W,Evan Dunham,Marcus Aurelio,1,0,0.36,0.26,1.0,0.2,0,1,0,0,1:01,4:13,178.0,155 lbs.,177.8,Southpaw,1981-12-18,5.33,39%,3.54,61%,1.82,33%,79%,1.0, 18-9-1,178.0,155 lbs.,187.96,Orthodox,1973-08-18,1.42,33%,2.27,59%,1.69,27%,27%,1.3, 22-10-0,161.0,58.0,0.36024844720496896,102.0,27.0,0.2647058823529412,175.0,70.0,0.4,133.0,57.0,0.42857142857142855,1.0,1.0,1.0,15.0,3.0,0.2,0.0,-10.159999999999997,28,36,0.74,0.64,0.8,0.0
2009-08-08,"Philadelphia, Pennsylvania, USA",UFC Lightweight,Y,W,BJ Penn,Kenny Florian,0,0,0.6,0.32,0.33,0.0,1,0,0,0,4:11,5:11,175.0,155 lbs.,177.8,Orthodox,1978-12-13,2.76,48%,3.2,56%,1.19,55%,74%,0.5, 16-14-2,178.0,145 lbs.,187.96,Southpaw,1976-05-26,2.41,40%,1.85,63%,2.22,33%,60%,1.3, 14-6-0,94.0,57.0,0.6063829787234043,58.0,19.0,0.3275862068965517,189.0,151.0,0.798941798941799,131.0,90.0,0.6870229007633588,3.0,1.0,0.3333333333333333,15.0,0.0,0.0,-3.0,-10.159999999999997,31,33,0.6799999999999999,0.4,1.0,0.6699999999999999
2009-08-08,"Philadelphia, Pennsylvania, USA",Light Heavyweight,N,W,Anderson Silva,Forrest Griffin,3,0,0.52,0.07,0.0,0.0,0,0,0,0,0:19,0:00,188.0,185 lbs.,195.58,Southpaw,1975-04-14,3.05,61%,2.05,60%,0.5,77%,69%,0.8, 34-11-0 (1 NC),190.0,205 lbs.,195.58,Orthodox,1979-03-16,4.38,36%,2.81,61%,1.05,48%,57%,0.7, 19-7-0,25.0,13.0,0.52,42.0,3.0,0.07142857142857142,25.0,13.0,0.52,43.0,4.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,34,30,0.9299999999999999,0.48,1.0,1.0
2009-08-08,"Philadelphia, Pennsylvania, USA",Lightweight,N,W,Aaron Riley,Shane Nelson,0,0,0.4,0.37,0.4,0.0,0,0,0,0,7:48,0:01,173.0,155 lbs.,175.26,Southpaw,1980-12-09,3.45,34%,3.78,61%,1.18,34%,60%,0.1, 30-14-1,175.0,155 lbs.,177.8,Southpaw,1984-11-29,1.38,31%,2.84,61%,1.31,18%,54%,1.6, 16-7-0,122.0,50.0,0.4098360655737705,74.0,28.0,0.3783783783783784,236.0,154.0,0.652542372881356,128.0,80.0,0.625,5.0,2.0,0.4,5.0,0.0,0.0,-2.0,-2.5400000000000205,29,25,0.63,0.6,1.0,0.6
2009-08-08,"Philadelphia, Pennsylvania, USA",Welterweight,N,W,Johny Hendricks,Amir Sadollah,1,0,0.46,0.22,0.0,0.0,0,0,0,0,0:02,0:00,175.0,185 lbs.,175.26,Southpaw,1983-09-12,3.49,45%,3.99,53%,3.83,46%,63%,0.3, 18-8-0,178.0,170 lbs.,190.5,Orthodox,1980-08-27,4.71,46%,3.55,60%,0.57,27%,60%,0.3, 6-5-0,15.0,7.0,0.4666666666666667,9.0,2.0,0.2222222222222222,15.0,7.0,0.4666666666666667,9.0,2.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-15.240000000000009,26,29,0.78,0.54,1.0,1.0
2009-08-08,"Philadelphia, Pennsylvania, USA",Middleweight,N,W,Ricardo Almeida,Kendall Grove,0,0,0.61,0.4,0.42,0.0,0,2,0,0,11:13,0:57,183.0,170 lbs.,187.96,Orthodox,1976-11-29,2.02,49%,1.2,61%,3.74,38%,31%,1.2, 13-5-0,198.0,185 lbs.,200.66,Orthodox,1982-11-12,2.31,41%,2.4,54%,0.49,45%,56%,1.7, 23-17-0 (1 NC),62.0,38.0,0.6129032258064516,62.0,25.0,0.4032258064516129,102.0,70.0,0.6862745098039216,127.0,85.0,0.6692913385826772,14.0,6.0,0.42857142857142855,0.0,0.0,0.0,-15.0,-12.699999999999989,33,27,0.6,0.39,1.0,0.5800000000000001
2009-08-08,"Philadelphia, Pennsylvania, USA",Lightweight,N,W,Kurt Pellegrino,Josh Neer,0,0,0.43,0.5,0.6,0.0,0,1,0,1,12:18,0:33,173.0,155 lbs.,177.8,Orthodox,1979-05-07,2.45,43%,1.94,63%,2.9,54%,69%,0.8, 16-7-0,180.0,170 lbs.,182.88,Orthodox,1983-03-24,3.29,46%,3.63,58%,1.09,34%,46%,1.3, 36-16-1,48.0,21.0,0.4375,48.0,24.0,0.5,148.0,105.0,0.7094594594594594,91.0,65.0,0.7142857142857143,5.0,3.0,0.6,0.0,0.0,0.0,-7.0,-5.079999999999984,30,26,0.5,0.5700000000000001,1.0,0.4
2009-08-08,"Philadelphia, Pennsylvania, USA",Welterweight,N,W,John Howard,Tamdan McCrory,0,0,0.51,0.23,0.71,0.33,1,1,1,2,8:27,3:02,170.0,170 lbs.,182.88,Orthodox,1983-03-01,2.15,50%,3.08,51%,2.7,49%,53%,0.4, 24-13-0,193.0,185 lbs.,193.04,Switch,1986-11-05,2.07,49%,1.6,46%,2.28,50%,33%,2.5, 14-5-0,37.0,19.0,0.5135135135135135,46.0,11.0,0.2391304347826087,78.0,58.0,0.7435897435897436,83.0,44.0,0.5301204819277109,7.0,5.0,0.7142857142857143,6.0,2.0,0.3333333333333333,-23.0,-10.159999999999997,26,23,0.77,0.49,0.6699999999999999,0.29000000000000004
2009-08-08,"Philadelphia, Pennsylvania, USA",Middleweight,N,W,Alessio Sakara,Thales Leites,0,0,0.28,0.21,0.0,0.33,0,0,1,0,0:33,2:41,183.0,185 lbs.,182.88,Orthodox,1981-09-02,3.96,47%,2.8,59%,2.18,78%,62%,0.0, 19-11-0 (2 NC),185.0,185 lbs.,198.12,Orthodox,1981-09-06,2.13,40%,2.99,52%,2.1,27%,30%,1.1, 28-9-0,83.0,24.0,0.2891566265060241,102.0,22.0,0.21568627450980393,84.0,25.0,0.2976190476190476,120.0,35.0,0.2916666666666667,0.0,0.0,0.0,12.0,4.0,0.3333333333333333,-2.0,-15.240000000000009,28,28,0.79,0.72,0.6699999999999999,1.0
2009-08-08,"Philadelphia, Pennsylvania, USA",Welterweight,N,W,Matthew Riddle,Dan Cramer,0,0,0.7,0.17,0.28,0.0,2,1,1,0,12:06,1:37,185.0,170 lbs.,193.04,Southpaw,1986-01-14,3.01,42%,2.74,54%,3.51,50%,89%,0.5, 8-3-0 (2 NC),188.0,170 lbs.,186.95862679955704,Orthodox,1985-10-31,0.97,30%,2.1,31%,0.0,0%,66%,0.5, 11-4-0,67.0,47.0,0.7014925373134329,28.0,5.0,0.17857142857142858,222.0,182.0,0.8198198198198198,33.0,10.0,0.30303030303030304,7.0,2.0,0.2857142857142857,2.0,0.0,0.0,-3.0,6.081373200442954,24,24,0.83,0.30000000000000004,1.0,0.72
2009-08-08,"Philadelphia, Pennsylvania, USA",Lightweight,N,W,George Sotiropoulos,George Roop,0,0,0.42,0.1,0.6,0.0,1,0,0,1,4:18,0:24,178.0,155 lbs.,180.34,Orthodox,1977-07-09,2.61,27%,2.52,67%,2.32,31%,53%,1.6, 14-7-0,185.0,135 lbs.,182.88,Orthodox,1981-11-10,3.43,34%,2.47,60%,1.05,57%,59%,0.1, 15-13-1,33.0,14.0,0.42424242424242425,46.0,5.0,0.10869565217391304,53.0,30.0,0.5660377358490566,64.0,22.0,0.34375,5.0,3.0,0.6,0.0,0.0,0.0,-7.0,-2.539999999999992,32,28,0.9,0.5800000000000001,1.0,0.4
2009-08-08,"Philadelphia, Pennsylvania, USA",Welterweight,N,W,Jesse Lennox,Danillo Villefort,0,0,0.32,0.37,0.5,0.5,0,1,0,0,1:07,1:02,175.0,170 lbs.,182.88,Orthodox,1982-03-10,2.69,32%,3.2,64%,1.22,66%,63%,0.3, 14-4-0,185.0,185 lbs.,186.95862679955704,Orthodox,1983-05-08,2.86,37%,2.4,68%,1.71,66%,33%,1.7, 15-5-0,114.0,37.0,0.32456140350877194,114.0,43.0,0.37719298245614036,121.0,39.0,0.32231404958677684,118.0,46.0,0.3898305084745763,2.0,1.0,0.5,2.0,1.0,0.5,-10.0,-4.078626799557043,27,26,0.63,0.6799999999999999,0.5,0.5
2009-07-11,"Las Vegas, Nevada, USA",Welterweight,N,W,Jon Fitch,Paulo Thiago,0,0,0.44,0.45,1.0,0.0,1,5,0,0,12:21,1:23,183.0,170 lbs.,187.96,Orthodox,1978-02-24,2.61,50%,1.65,54%,3.6,51%,56%,0.8, 30-7-1 (1 NC),180.0,170 lbs.,187.96,Orthodox,1981-01-25,1.71,39%,1.99,63%,1.42,31%,63%,1.2, 18-9-0,34.0,15.0,0.4411764705882353,11.0,5.0,0.45454545454545453,151.0,127.0,0.8410596026490066,21.0,13.0,0.6190476190476191,4.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,31,28,0.55,0.56,1.0,0.0
2009-07-11,"Las Vegas, Nevada, USA",UFC Heavyweight,Y,W,Brock Lesnar,Frank Mir,0,0,0.92,0.33,1.0,0.0,0,0,0,0,5:46,0:00,190.0,265 lbs.,205.74,Orthodox,1977-07-12,3.53,72%,2.11,50%,3.9,55%,60%,0.5, 5-3-0 (1 NC),190.0,264 lbs.,200.66,Southpaw,1979-05-24,2.18,47%,3.84,38%,2.02,40%,54%,2.0, 18-11-0,51.0,47.0,0.9215686274509803,12.0,4.0,0.3333333333333333,80.0,74.0,0.925,12.0,4.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0800000000000125,32,30,0.6699999999999999,0.07999999999999996,1.0,0.0
2009-07-11,"Las Vegas, Nevada, USA",UFC Welterweight,Y,W,Georges St-Pierre,Thiago Alves,1,0,0.46,0.18,0.83,0.0,1,0,0,0,13:14,1:20,180.0,185 lbs.,193.04,Orthodox,1981-05-19,3.78,53%,1.4,72%,4.16,74%,83%,1.1, 26-2-0,175.0,170 lbs.,177.8,Orthodox,1983-10-03,3.73,41%,3.42,62%,0.71,60%,63%,0.3, 23-15-0,128.0,59.0,0.4609375,162.0,30.0,0.18518518518518517,225.0,148.0,0.6577777777777778,206.0,72.0,0.34951456310679613,12.0,10.0,0.8333333333333334,0.0,0.0,0.0,5.0,15.23999999999998,28,26,0.8200000000000001,0.54,1.0,0.17000000000000004
2009-07-11,"Las Vegas, Nevada, USA",Middleweight,N,W,Dan Henderson,Michael Bisping,1,0,0.29,0.2,0.0,0.0,0,0,0,0,0:27,0:06,180.0,185 lbs.,187.96,Orthodox,1970-08-24,2.44,47%,2.7,51%,1.52,52%,57%,0.3, 32-15-0,185.0,185 lbs.,190.5,Orthodox,1979-02-28,4.33,38%,2.71,65%,1.05,43%,63%,0.3, 30-9-0,98.0,29.0,0.29591836734693877,109.0,22.0,0.2018348623853211,98.0,29.0,0.29591836734693877,109.0,22.0,0.2018348623853211,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,-2.539999999999992,39,30,0.8,0.71,1.0,1.0
2009-07-11,"Las Vegas, Nevada, USA",Middleweight,N,W,Yoshihiro Akiyama,Alan Belcher,0,1,0.35,0.48,0.75,0.0,0,0,0,0,3:11,0:44,178.0,170 lbs.,190.5,Orthodox,1975-07-29,3.1,41%,3.62,57%,2.29,67%,92%,1.0, 14-6-0 (2 NC),188.0,185 lbs.,190.5,Orthodox,1984-04-24,2.7,41%,3.1,59%,0.44,26%,55%,0.9, 18-8-0,156.0,55.0,0.3525641025641026,156.0,76.0,0.48717948717948717,173.0,70.0,0.4046242774566474,156.0,76.0,0.48717948717948717,4.0,3.0,0.75,0.0,0.0,0.0,-10.0,0.0,34,25,0.52,0.65,1.0,0.25
2009-07-11,"Las Vegas, Nevada, USA",Light Heavyweight,N,W,Mark Coleman,Stephan Bonnar,0,0,0.55,0.43,0.33,0.0,0,3,0,1,9:49,2:41,185.0,205 lbs.,190.5,Orthodox,1964-12-20,1.88,52%,2.62,40%,3.89,40%,50%,0.8, 16-10-0,193.0,205 lbs.,200.66,Orthodox,1977-04-04,2.76,38%,3.01,52%,1.32,40%,60%,1.0, 15-9-0,36.0,20.0,0.5555555555555556,60.0,26.0,0.43333333333333335,82.0,59.0,0.7195121951219512,103.0,68.0,0.6601941747572816,9.0,3.0,0.3333333333333333,0.0,0.0,0.0,-8.0,-10.159999999999997,45,32,0.5700000000000001,0.44999999999999996,1.0,0.6699999999999999
2009-07-11,"Las Vegas, Nevada, USA",Lightweight,N,W,Jim Miller,Mac Danzig,0,0,0.4,0.35,0.85,0.0,1,1,0,1,10:28,0:28,173.0,155 lbs.,180.34,Southpaw,1983-08-30,2.85,41%,3.08,58%,1.56,43%,48%,1.8, 35-17-0 (1 NC),173.0,155 lbs.,177.8,Orthodox,1980-01-02,3.39,48%,3.44,57%,1.2,37%,46%,0.6, 21-12-1,91.0,37.0,0.4065934065934066,57.0,20.0,0.3508771929824561,157.0,98.0,0.6242038216560509,157.0,116.0,0.7388535031847133,7.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,2.539999999999992,26,30,0.65,0.6,1.0,0.15000000000000002
2009-07-11,"Las Vegas, Nevada, USA",Light Heavyweight,N,W,Jon Jones,Jake O'Brien,0,0,0.28,0.16,0.0,0.0,1,0,0,0,0:34,0:03,193.0,205 lbs.,213.36,Orthodox,1987-07-19,4.29,57%,2.22,64%,1.93,45%,95%,0.5, 27-1-0 (1 NC),190.0,205 lbs.,193.04,Orthodox,1984-09-25,1.31,31%,1.92,69%,6.39,54%,25%,0.2, 15-4-0,87.0,25.0,0.28735632183908044,68.0,11.0,0.16176470588235295,87.0,25.0,0.28735632183908044,68.0,11.0,0.16176470588235295,0.0,0.0,0.0,4.0,0.0,0.0,3.0,20.32000000000002,22,25,0.84,0.72,1.0,1.0
2009-07-11,"Las Vegas, Nevada, USA",Welterweight,N,W,Dong Hyun Kim,TJ Grant,0,0,0.49,0.5,0.8,0.2,1,0,1,0,10:25,2:19,188.0,170 lbs.,193.04,Southpaw,1981-11-17,2.12,49%,1.89,58%,2.93,43%,71%,0.6, 22-4-1 (1 NC),178.0,155 lbs.,182.88,Orthodox,1984-02-26,3.95,54%,3.21,56%,1.63,43%,36%,0.6, 21-5-0,59.0,29.0,0.4915254237288136,44.0,22.0,0.5,117.0,82.0,0.7008547008547008,57.0,33.0,0.5789473684210527,5.0,4.0,0.8,5.0,1.0,0.2,10.0,10.159999999999997,28,25,0.5,0.51,0.8,0.19999999999999996
2009-07-11,"Las Vegas, Nevada, USA",Middleweight,N,W,Tom Lawlor,CB Dollaway,0,0,0.0,0.2,0.0,0.0,1,0,0,0,0:00,0:21,183.0,205 lbs.,187.96,Southpaw,1983-05-15,2.5,42%,2.41,60%,2.46,32%,57%,1.4, 10-6-0 (1 NC),188.0,185 lbs.,193.04,Orthodox,1983-08-10,2.65,47%,2.58,54%,3.55,54%,62%,1.2, 17-9-0,1.0,0.0,0.0,5.0,1.0,0.2,1.0,0.0,0.0,8.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.079999999999984,26,26,0.8,1.0,1.0,1.0
2009-07-11,"Las Vegas, Nevada, USA",Lightweight,N,W,Shannon Gugerty,Matt Grice,0,0,0.1,0.5,1.0,0.0,2,0,0,0,1:13,0:36,178.0,155 lbs.,180.34,Orthodox,1981-12-30,1.25,39%,1.88,58%,2.13,27%,50%,3.4, 15-7-0,173.0,145 lbs.,177.8,Orthodox,1981-07-29,4.09,53%,2.69,56%,2.19,37%,82%,0.5, 15-5-0,10.0,1.0,0.1,8.0,4.0,0.5,20.0,7.0,0.35,11.0,7.0,0.6363636363636364,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.539999999999992,28,28,0.5,0.9,1.0,0.0
2009-06-20,"Las Vegas, Nevada, USA",Lightweight,N,W,Diego Sanchez,Clay Guida,1,0,0.47,0.3,0.5,0.28,3,0,0,0,1:06,7:56,178.0,170 lbs.,182.88,Southpaw,1981-12-31,2.69,37%,3.02,56%,1.51,24%,46%,0.8, 31-13-0,170.0,155 lbs.,177.8,Orthodox,1981-12-08,2.63,33%,3.01,61%,3.16,36%,69%,0.6, 38-20-0,144.0,68.0,0.4722222222222222,96.0,29.0,0.3020833333333333,156.0,80.0,0.5128205128205128,130.0,57.0,0.43846153846153846,2.0,1.0,0.5,7.0,2.0,0.2857142857142857,8.0,5.079999999999984,27,28,0.7,0.53,0.72,0.5
2009-06-20,"Las Vegas, Nevada, USA", Welterweight ,Y,W,James Wilks,DaMarques Johnson,0,0,0.58,0.61,1.0,0.0,8,0,0,0,2:16,1:16,185.0,170 lbs.,190.5,Orthodox,1978-05-04,1.82,45%,2.03,50%,1.27,22%,66%,3.8, 7-4-0,185.0,170 lbs.,190.5,Orthodox,1982-06-28,2.11,37%,3.75,51%,1.18,55%,19%,0.7, 15-15-0,29.0,17.0,0.5862068965517241,21.0,13.0,0.6190476190476191,47.0,33.0,0.7021276595744681,35.0,26.0,0.7428571428571429,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,31,27,0.39,0.42000000000000004,1.0,0.0
2009-06-20,"Las Vegas, Nevada, USA",Welterweight,N,W,Chris Lytle,Kevin Burns,0,1,0.4,0.35,0.0,1.0,0,0,0,0,0:14,0:21,180.0,170 lbs.,172.72,Orthodox,1974-08-18,3.76,45%,3.03,58%,0.7,55%,55%,2.4, 31-18-5,178.0,170 lbs.,187.96,Orthodox,1980-03-03,2.74,38%,4.3,52%,0.28,50%,47%,0.8, 12-7-0,247.0,101.0,0.4089068825910931,195.0,69.0,0.35384615384615387,254.0,108.0,0.4251968503937008,202.0,75.0,0.3712871287128713,3.0,0.0,0.0,1.0,1.0,1.0,2.0,-15.240000000000009,35,29,0.65,0.6,0.0,1.0
2009-06-20,"Las Vegas, Nevada, USA", Lightweight ,Y,W,Ross Pearson,Andre Winner,0,0,0.57,0.53,0.0,0.0,0,0,0,0,3:47,6:01,173.0,155 lbs.,175.26,Orthodox,1984-09-26,3.68,40%,4.09,62%,0.74,35%,75%,0.0, 20-16-0 (1 NC),180.0,155 lbs.,185.42000000000002,Orthodox,1981-11-09,2.52,33%,4.57,51%,0.0,0%,74%,0.0, 21-11-2,129.0,74.0,0.5736434108527132,86.0,46.0,0.5348837209302325,164.0,108.0,0.6585365853658537,136.0,95.0,0.6985294117647058,7.0,0.0,0.0,2.0,0.0,0.0,-7.0,-10.160000000000025,25,28,0.47,0.43000000000000005,1.0,1.0
2009-06-20,"Las Vegas, Nevada, USA",Lightweight,N,W,Joe Stevenson,Nate Diaz,0,0,0.57,0.2,0.57,0.5,1,4,1,2,10:37,2:16,170.0,145 lbs.,177.8,Orthodox,1982-06-15,2.05,44%,2.44,60%,2.75,44%,39%,2.2, 33-16-0,183.0,170 lbs.,193.04,Southpaw,1985-04-16,4.57,45%,3.77,52%,1.05,30%,41%,1.3, 22-13-0,47.0,27.0,0.574468085106383,29.0,6.0,0.20689655172413793,71.0,49.0,0.6901408450704225,86.0,58.0,0.6744186046511628,14.0,8.0,0.5714285714285714,2.0,1.0,0.5,-13.0,-15.23999999999998,27,24,0.8,0.43000000000000005,0.5,0.43000000000000005
2009-06-20,"Las Vegas, Nevada, USA",Lightweight,N,W,Melvin Guillard,Gleison Tibau,0,0,0.26,0.28,0.25,0.42,0,0,0,0,0:10,8:33,175.0,155 lbs.,180.34,Orthodox,1983-03-30,2.96,40%,1.85,66%,1.3,63%,61%,0.2, 32-18-2 (3 NC),178.0,155 lbs.,180.34,Southpaw,1983-10-07,1.95,31%,2.51,63%,4.08,53%,92%,0.8, 33-14-0,50.0,13.0,0.26,50.0,14.0,0.28,56.0,19.0,0.3392857142857143,115.0,72.0,0.6260869565217392,4.0,1.0,0.25,14.0,6.0,0.42857142857142855,-3.0,0.0,26,26,0.72,0.74,0.5800000000000001,0.75
2009-06-20,"Las Vegas, Nevada, USA",Welterweight,N,W,Brad Blackburn,Edgar Garcia,0,0,0.4,0.21,0.0,0.33,1,0,0,0,0:06,0:07,178.0,170 lbs.,185.42000000000002,Orthodox,1977-05-25,4.55,35%,3.59,65%,0.93,50%,76%,0.7, 18-13-1 (1 NC),178.0,170 lbs.,180.34,Orthodox,1984-02-22,3.16,29%,4.23,60%,2.21,57%,50%,0.6, 14-5-0,162.0,66.0,0.4074074074074074,185.0,39.0,0.21081081081081082,162.0,66.0,0.4074074074074074,185.0,39.0,0.21081081081081082,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,0.0,5.0800000000000125,32,25,0.79,0.6,0.6699999999999999,1.0
2009-06-20,"Las Vegas, Nevada, USA",Light Heavyweight,N,W,Tomasz Drwal,Mike Ciesnolevicz,1,0,0.44,0.5,0.8,0.0,0,0,0,0,2:43,0:00,185.0,205 lbs.,193.04,Orthodox,1982-01-22,3.29,38%,2.26,57%,3.55,60%,82%,0.4, 21-5-1,183.0,235 lbs.,193.1470066518847,Orthodox,1979-10-28,0.51,50%,4.62,57%,0.0,0%,20%,5.1, 19-4-0 (1 NC),61.0,27.0,0.4426229508196721,6.0,3.0,0.5,72.0,37.0,0.5138888888888888,6.0,3.0,0.5,5.0,4.0,0.8,1.0,0.0,0.0,2.0,-0.10700665188471703,27,30,0.5,0.56,1.0,0.19999999999999996
2009-06-20,"Las Vegas, Nevada, USA",Welterweight,N,W,Nick Osipczak,Frank Lester,0,0,0.46,0.36,1.0,0.0,1,0,0,0,2:20,0:04,188.0,170 lbs.,193.04,Orthodox,1984-12-30,2.83,50%,3.77,50%,1.2,45%,71%,1.0, 6-3-0,180.0,170 lbs.,186.95862679955704,Orthodox,1984-06-10,2.18,36%,3.82,53%,0.0,0%,0%,0.0, 11-6-0 (1 NC),30.0,14.0,0.4666666666666667,22.0,8.0,0.36363636363636365,33.0,17.0,0.5151515151515151,24.0,10.0,0.4166666666666667,1.0,1.0,1.0,2.0,0.0,0.0,8.0,6.081373200442954,24,25,0.64,0.54,1.0,0.0
2009-06-20,"Las Vegas, Nevada, USA",Lightweight,N,W,Jason Dent,Cameron Dollar,0,0,0.38,0.38,0.0,0.0,1,0,0,0,0:30,0:05,178.0,155 lbs.,180.34,Orthodox,1980-06-12,2.01,39%,3.7,62%,0.0,0%,26%,1.4, 22-13-0,180.0,155 lbs.,181.8580042918455,Orthodox,1987-05-12,5.04,38%,2.94,61%,0.0,0%,0%,0.0, 11-5-0,36.0,14.0,0.3888888888888889,63.0,24.0,0.38095238095238093,36.0,14.0,0.3888888888888889,63.0,24.0,0.38095238095238093,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.5180042918455001,29,22,0.62,0.62,1.0,1.0
2009-06-13,"Cologne, North Rhine-Westphalia, Germany",Catch Weight,N,W,Rich Franklin,Wanderlei Silva,0,0,0.34,0.27,0.5,1.0,0,0,0,0,1:18,1:32,185.0,185 lbs.,193.04,Southpaw,1974-10-05,4.1,44%,2.07,62%,1.31,66%,63%,0.7, 29-7-0 (1 NC),180.0,205 lbs.,187.96,Orthodox,1976-07-03,2.79,40%,2.19,60%,0.97,53%,62%,0.6, 35-13-1 (1 NC),150.0,52.0,0.3466666666666667,137.0,38.0,0.2773722627737226,167.0,67.0,0.40119760479041916,157.0,55.0,0.3503184713375796,2.0,1.0,0.5,1.0,1.0,1.0,5.0,5.079999999999984,35,33,0.73,0.6599999999999999,0.0,0.5
2009-06-13,"Cologne, North Rhine-Westphalia, Germany",Heavyweight,N,W,Cain Velasquez,Cheick Kongo,0,0,0.54,0.61,0.7,0.33,2,0,0,0,13:00,0:51,185.0,240 lbs.,195.58,Orthodox,1982-07-28,6.37,57%,2.33,57%,5.13,45%,85%,0.4, 14-3-0,193.0,240 lbs.,208.28,Orthodox,1975-05-17,3.33,56%,1.28,54%,2.3,56%,52%,0.2, 27-10-2,53.0,29.0,0.5471698113207547,34.0,21.0,0.6176470588235294,320.0,261.0,0.815625,56.0,42.0,0.75,10.0,7.0,0.7,3.0,1.0,0.3333333333333333,-8.0,-12.699999999999989,27,34,0.39,0.45999999999999996,0.6699999999999999,0.30000000000000004
2009-06-13,"Cologne, North Rhine-Westphalia, Germany",Heavyweight,N,W,Mirko Filipovic,Mostapha Al-Turk,1,0,0.45,0.28,1.0,0.0,0,0,0,0,0:15,0:05,188.0,230 lbs.,185.42000000000002,Southpaw,1974-09-10,2.11,50%,1.89,63%,0.19,40%,78%,0.3, 35-11-2 (1 NC),188.0,245 lbs.,195.58,Orthodox,1973-07-14,1.36,19%,3.61,53%,0.0,0%,0%,0.0, 6-6-0,35.0,16.0,0.45714285714285713,25.0,7.0,0.28,37.0,18.0,0.4864864864864865,25.0,7.0,0.28,1.0,1.0,1.0,2.0,0.0,0.0,0.0,-10.159999999999997,35,36,0.72,0.55,1.0,0.0
