date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str.,blue_Sig. str.,red_Sig. str. %,blue_Sig. str. %,red_Total str.,blue_Total str.,red_Td,blue_Td,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record
"September 22, 2018","Sao Paulo, Sao Paulo, Brazil    ",Middleweight,N,W,Thales Leites,Hector Lombard,0,0,54 of 117,46 of 80,46%,57%,60 of 123,62 of 98,2 of 3,0 of 0,66%,---,0,0,0,0,0:20,1:33,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981",2.13,40%,2.99,52%,2.10,27%,30%,1.1, 28-9-0,"5' 9""",185 lbs.,"71""",Southpaw,"Feb 02, 1978",3.02,46%,3.35,53%,1.69,48%,77%,0.5, 34-10-1 (2 NC)
"September 22, 2018","Sao Paulo, Sao Paulo, Brazil    ",Welterweight,N,W,Elizeu Zaleski dos Santos,Luigi Vendramini,1,0,15 of 32,4 of 17,46%,23%,15 of 32,7 of 21,0 of 0,0 of 5,---,0%,0,1,0,0,0:08,2:41,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 11, 1986",4.65,42%,3.22,58%,0.52,15%,62%,0.4, 23-7-0,"5' 8""",155 lbs.,"73""",Orthodox,"Jan 16, 1996",2.82,40%,3.82,57%,1.11,15%,100%,0.6, 9-3-0
"September 22, 2018","Sao Paulo, Sao Paulo, Brazil    ",Women's Strawweight,N,W,Livinha Souza,Alex Chambers,0,0,10 of 18,4 of 9,55%,44%,10 of 18,4 of 9,1 of 1,0 of 0,100%,---,1,0,0,0,0:39,0:00,"5' 3""",115 lbs.,"63""",Orthodox,"Mar 11, 1991",1.75,45%,3.60,56%,2.54,45%,40%,1.4, 14-4-0,"5' 3""",115 lbs.,"63""",Southpaw,"Oct 25, 1978",2.97,54%,5.10,50%,2.31,41%,53%,1.0, 5-5-0
"September 15, 2018","Moscow, Moscow, Russia    ",Heavyweight,N,L,Mark Hunt,Aleksei Oleinik,0,0,6 of 27,3 of 26,22%,11%,6 of 27,3 of 26,0 of 0,1 of 5,---,20%,0,1,0,0,0:00,0:42,"5' 10""",265 lbs.,"72""",Orthodox,"Mar 23, 1974",2.81,43%,2.90,51%,0.51,55%,64%,0.2, 13-14-1 (1 NC),"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",3.29,48%,3.80,44%,1.82,46%,37%,1.9, 60-17-1
"September 15, 2018","Moscow, Moscow, Russia    ",Light Heavyweight,N,W,Jan Blachowicz,Nikita Krylov,0,0,10 of 18,4 of 22,55%,18%,24 of 33,21 of 40,1 of 1,1 of 1,100%,100%,1,1,0,0,4:53,1:40,"6' 2""",205 lbs.,"78""",Orthodox,"Feb 24, 1983",3.41,49%,2.81,54%,0.97,53%,68%,0.2, 29-9-1,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",4.38,55%,2.47,44%,2.29,38%,53%,1.4, 30-9-0
"September 15, 2018","Moscow, Moscow, Russia    ",Heavyweight,N,L,Andrei Arlovski,Shamil Abdurakhimov,0,0,18 of 58,32 of 70,31%,45%,27 of 71,67 of 108,2 of 3,2 of 4,66%,50%,0,0,0,0,0:18,3:26,"6' 3""",240 lbs.,"77""",Orthodox,"Feb 04, 1979",3.79,45%,3.20,57%,0.40,36%,76%,0.2, 34-21-0 (2 NC),"6' 3""",235 lbs.,"76""",Orthodox,"Sep 02, 1981",2.41,44%,3.02,55%,1.01,23%,45%,0.1, 20-8-0
"September 15, 2018","Moscow, Moscow, Russia    ",Welterweight,N,W,Aleksei Kunchenko,Thiago Alves,0,0,44 of 153,56 of 175,28%,32%,56 of 166,56 of 175,1 of 2,0 of 0,50%,---,0,0,0,0,0:00,0:48,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",3.67,44%,2.83,63%,0.25,33%,80%,0.0, 20-2-0,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 03, 1983",3.73,41%,3.42,62%,0.71,60%,63%,0.3, 23-15-0
"September 15, 2018","Moscow, Moscow, Russia    ",Middleweight,N,W,Khalid Murtazaliev,CB Dollaway,0,0,48 of 69,4 of 19,69%,21%,53 of 74,23 of 38,5 of 5,2 of 3,100%,66%,0,3,1,0,5:59,1:38,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 15, 1993",4.80,69%,0.40,78%,7.50,100%,33%,0.0, 14-2-0,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 10, 1983",2.65,47%,2.58,54%,3.55,54%,62%,1.2, 17-9-0
"September 15, 2018","Moscow, Moscow, Russia    ",Bantamweight,N,W,Petr Yan,Jin Soo Son,0,0,100 of 232,58 of 220,43%,26%,115 of 249,63 of 226,0 of 1,1 of 7,0%,14%,0,0,1,0,0:13,2:35,"5' 7""",135 lbs.,"67""",Switch,"Feb 11, 1993",5.03,53%,4.26,59%,1.71,52%,85%,0.1, 16-5-0,"5' 6""",135 lbs.,"69""",Orthodox,"Apr 01, 1993",5.10,36%,7.63,52%,1.50,25%,100%,0.0, 9-4-0
"September 15, 2018","Moscow, Moscow, Russia    ",Lightweight,N,W,Rustam Khabilov,Kajan Johnson,0,0,17 of 70,44 of 123,24%,35%,34 of 88,57 of 137,3 of 8,0 of 0,37%,---,0,0,0,0,4:10,0:00,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986",1.98,34%,2.16,65%,3.95,41%,61%,0.1, 24-4-0,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 21, 1984",2.47,42%,1.59,64%,1.54,37%,62%,0.2, 23-13-1
"September 15, 2018","Moscow, Moscow, Russia    ",Lightweight,N,W,Mairbek Taisumov,Desmond Green,0,0,27 of 82,27 of 83,32%,32%,28 of 83,27 of 83,0 of 0,0 of 4,---,0%,0,0,0,0,0:04,0:00,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",2.98,39%,3.03,64%,1.34,63%,88%,0.0, 27-6-0,"5' 10""",155 lbs.,"73""",Southpaw,"Oct 11, 1989",3.70,46%,2.51,69%,1.62,50%,75%,0.0, 23-8-0
"September 15, 2018","Moscow, Moscow, Russia    ",Light Heavyweight,N,W,Magomed Ankalaev,Marcin Prachnio,1,0,12 of 27,3 of 22,44%,13%,12 of 27,3 of 22,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:00,"6' 3""",205 lbs.,"75""",Orthodox,"Jun 02, 1992",3.55,52%,2.15,59%,0.99,29%,86%,0.0, 18-1-1,"6' 3""",205 lbs.,"74""",Orthodox,"Jul 14, 1988",5.70,54%,3.26,55%,0.00,0%,62%,0.0, 16-6-0
"September 15, 2018","Moscow, Moscow, Russia    ",Middleweight,N,L,Adam Yandiev,Jordan Johnson,0,0,1 of 12,35 of 55,8%,63%,1 of 12,55 of 82,0 of 0,3 of 4,---,75%,0,2,0,0,0:00,3:35,"5' 9""",185 lbs.,"74""",Orthodox,"Aug 07, 1988",0.18,8%,6.14,36%,0.00,0%,25%,0.0, 9-1-0,"6' 2""",205 lbs.,"79""",Orthodox,"Nov 18, 1988",3.45,47%,2.64,53%,3.25,42%,100%,1.2, 10-0-0
"September 15, 2018","Moscow, Moscow, Russia    ",Welterweight,N,W,Ramazan Emeev,Stefan Sekulic,1,0,36 of 84,22 of 58,42%,37%,47 of 96,31 of 68,2 of 3,1 of 5,66%,20%,1,0,0,0,2:24,2:16,"5' 10""",170 lbs.,"76""",Southpaw,"May 23, 1987",2.53,45%,2.14,65%,2.37,29%,66%,0.7, 20-6-0,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992",1.83,50%,2.83,64%,2.00,33%,25%,0.5, 12-4-0
"September 15, 2018","Moscow, Moscow, Russia    ",Bantamweight,N,W,Merab Dvalishvili,Terrion Ware,0,0,62 of 165,8 of 34,37%,23%,205 of 330,22 of 51,5 of 8,0 of 0,62%,---,0,0,0,0,11:33,0:00,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",4.46,41%,2.41,56%,6.55,36%,78%,0.3, 16-4-0,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986",4.02,32%,6.07,50%,0.50,22%,44%,0.0, 17-9-0
"September 08, 2018","Dallas, Texas, USA    ",UFC Welterweight,Y,W,Tyron Woodley,Darren Till,1,0,57 of 79,0 of 6,72%,0%,74 of 97,1 of 7,0 of 4,0 of 0,0%,---,1,0,0,0,5:30,0:12,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982",2.36,48%,2.76,54%,1.06,40%,87%,0.4, 19-7-1,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992",2.30,46%,3.31,56%,0.55,46%,69%,0.0, 18-5-1
"September 08, 2018","Dallas, Texas, USA    ",Women's Strawweight,N,W,Jessica Andrade,Karolina Kowalkiewicz,1,0,38 of 73,24 of 56,52%,42%,39 of 74,25 of 58,0 of 0,0 of 0,---,---,0,0,0,0,0:01,0:00,"5' 1""",115 lbs.,"62""",Orthodox,"Sep 25, 1991",6.82,50%,5.40,54%,2.61,54%,73%,0.4, 24-11-0,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985",5.34,40%,5.55,57%,0.34,30%,75%,0.2, 14-7-0
"September 08, 2018","Dallas, Texas, USA    ",Featherweight,N,W,Zabit Magomedsharipov,Brandon Davis,0,0,38 of 53,27 of 69,71%,39%,47 of 62,29 of 71,6 of 7,0 of 0,85%,---,1,0,0,0,4:00,0:00,"6' 1""",145 lbs.,"73""",Orthodox,"Mar 01, 1991",4.89,48%,3.00,64%,5.22,56%,77%,0.8, 18-1-0,"5' 10""",135 lbs.,"72""",Orthodox,"May 08, 1990",4.68,35%,4.62,58%,0.74,42%,57%,0.1, 14-10-0
"September 08, 2018","Dallas, Texas, USA    ",Bantamweight,N,W,Jimmie Rivera,John Dodson,0,0,62 of 125,41 of 117,49%,35%,63 of 126,41 of 117,0 of 3,0 of 1,0%,0%,0,0,0,0,0:04,0:02,"5' 4""",135 lbs.,"68""",Orthodox,"Jun 29, 1989",4.03,40%,3.90,60%,0.88,27%,92%,0.1, 23-5-0,"5' 3""",135 lbs.,"66""",Orthodox,"Sep 26, 1984",3.20,40%,3.58,61%,0.71,28%,82%,0.0, 22-12-0
"September 08, 2018","Dallas, Texas, USA    ",Welterweight,N,W,Abdul Razak Alhassan,Niko Price,1,0,15 of 21,4 of 10,71%,40%,15 of 21,4 of 10,0 of 0,0 of 1,---,0%,0,0,0,0,0:02,0:00,"5' 10""",185 lbs.,"73""",Orthodox,"Aug 11, 1985",3.54,48%,4.02,55%,0.97,38%,52%,0.0, 12-5-0,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 29, 1989",5.48,42%,5.57,48%,0.70,20%,64%,0.7, 15-6-0 (2 NC)
"September 08, 2018","Dallas, Texas, USA    ",Women's Strawweight,N,L,Carla Esparza,Tatiana Suarez,0,0,6 of 10,82 of 98,60%,83%,12 of 18,136 of 155,0 of 2,9 of 11,0%,81%,0,0,1,0,0:04,12:57,"5' 1""",115 lbs.,"63""",Orthodox,"Oct 10, 1987",2.16,40%,2.69,55%,3.22,35%,47%,0.3, 20-7-0,"5' 5""",115 lbs.,"66""",Southpaw,"Dec 19, 1990",4.35,66%,1.34,49%,6.12,58%,100%,0.8, 10-0-0
"September 08, 2018","Dallas, Texas, USA    ",Bantamweight,N,W,Aljamain Sterling,Cody Stamann,0,0,33 of 74,12 of 43,44%,27%,63 of 105,20 of 51,2 of 9,3 of 3,22%,100%,2,0,0,0,2:53,2:36,"5' 7""",135 lbs.,"71""",Orthodox,"Jul 31, 1989",4.78,52%,2.37,58%,2.02,24%,45%,0.8, 23-3-0,"5' 6""",135 lbs.,"64""",Orthodox,"Nov 09, 1989",4.47,48%,3.59,62%,2.47,41%,75%,0.0, 21-5-1
"September 08, 2018","Dallas, Texas, USA    ",Welterweight,N,W,Geoff Neal,Frank Camacho,2,0,59 of 102,25 of 57,57%,43%,62 of 105,33 of 66,0 of 0,0 of 2,---,0%,0,0,0,0,0:08,0:11,"5' 11""",170 lbs.,"75""",Southpaw,"Aug 28, 1990",5.22,50%,5.60,58%,0.51,44%,87%,0.1, 15-5-0,"5' 10""",155 lbs.,"73""",Orthodox,"May 18, 1989",6.56,46%,7.44,51%,1.11,31%,73%,0.0, 22-10-0
"September 08, 2018","Dallas, Texas, USA    ",Middleweight,N,L,Charles Byrd,Darren Stewart,0,1,38 of 63,24 of 65,60%,36%,59 of 85,28 of 69,0 of 3,0 of 0,0%,---,0,0,0,0,1:41,1:02,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",3.43,55%,2.63,55%,2.50,50%,40%,1.5, 10-7-0,"6' 0""",205 lbs.,"74""",Orthodox,"Dec 30, 1990",3.05,45%,3.29,48%,1.75,45%,67%,0.1, 12-8-0 (2 NC)
"September 08, 2018","Dallas, Texas, USA    ",Welterweight,N,W,Diego Sanchez,Craig White,0,1,46 of 77,18 of 42,59%,42%,82 of 124,64 of 94,3 of 4,0 of 0,75%,---,0,1,0,0,14:20,0:08,"5' 10""",170 lbs.,"72""",Southpaw,"Dec 31, 1981",2.69,37%,3.02,56%,1.51,24%,46%,0.8, 31-13-0,"6' 2""",170 lbs.,"76""",Orthodox,"Jul 01, 1990",1.23,40%,3.28,39%,0.00,0%,50%,0.8, 14-9-0
"September 08, 2018","Dallas, Texas, USA    ",Lightweight,N,W,Jim Miller,Alex White,0,0,15 of 24,5 of 14,62%,35%,17 of 26,5 of 14,1 of 1,0 of 0,100%,---,1,0,0,0,0:19,0:00,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 30, 1983",2.85,41%,3.08,58%,1.56,43%,48%,1.8, 35-17-0 (1 NC),"6' 0""",155 lbs.,"71""",Southpaw,"Oct 22, 1988",3.76,42%,3.07,60%,0.92,28%,71%,0.5, 13-6-0
"September 08, 2018","Dallas, Texas, USA    ",Women's Bantamweight,N,W,Irene Aldana,Lucie Pudilova,0,0,119 of 226,105 of 329,52%,31%,121 of 228,110 of 336,0 of 1,0 of 0,0%,---,0,0,0,0,0:02,0:17,"5' 9""",135 lbs.,"68""",Orthodox,"Mar 26, 1988",5.39,39%,5.71,60%,0.20,50%,81%,0.3, 14-6-0,"5' 8""",135 lbs.,"67""",Orthodox,"Jun 13, 1994",3.97,37%,3.95,51%,0.62,27%,63%,0.6, 14-8-0
"September 08, 2018","Dallas, Texas, USA    ",Flyweight,N,L,Robert Sanchez,Jarred Brooks,0,0,16 of 40,24 of 42,40%,57%,121 of 162,82 of 108,1 of 4,2 of 4,25%,50%,0,1,0,0,4:43,8:18,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 05, 1986",0.96,40%,1.78,46%,3.61,62%,50%,0.7, 8-2-0,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",2.12,46%,1.66,62%,4.54,57%,69%,0.6, 13-2-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Lightweight,N,W,Justin Gaethje,James Vick,1,0,7 of 15,10 of 20,46%,50%,7 of 15,11 of 21,0 of 0,0 of 0,---,---,0,0,0,0,0:04,0:00,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988",7.38,60%,7.66,53%,0.13,25%,75%,0.0, 24-4-0,"6' 3""",155 lbs.,"76""",Orthodox,"Feb 23, 1987",4.13,39%,3.31,60%,0.26,33%,57%,0.7, 13-5-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Featherweight,N,W,Michael Johnson,Andre Fili,0,0,65 of 116,37 of 117,56%,31%,70 of 122,40 of 120,0 of 3,2 of 4,0%,50%,0,1,1,0,1:30,3:21,"5' 10""",155 lbs.,"73""",Southpaw,"Jun 04, 1986",4.27,38%,3.90,58%,0.47,38%,80%,0.1, 22-18-0,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 25, 1990",3.83,37%,4.03,52%,2.38,49%,69%,0.3, 22-9-0 (1 NC)
"August 25, 2018","Lincoln, Nebraska, USA    ",Women's Strawweight,N,W,Cortney Casey,Angela Hill,0,0,111 of 333,121 of 222,33%,54%,117 of 341,123 of 224,1 of 6,1 of 1,16%,100%,0,0,0,0,1:41,0:23,"5' 7""",125 lbs.,"67""",Orthodox,"May 05, 1987",4.29,39%,4.00,55%,0.39,31%,39%,0.5, 10-10-0,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",5.68,49%,4.97,62%,0.58,29%,77%,0.1, 15-12-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Welterweight,N,L,Jake Ellenberger,Bryan Barberena,0,2,12 of 14,19 of 35,85%,54%,12 of 14,31 of 47,0 of 0,0 of 0,---,---,0,0,0,0,0:21,0:00,"5' 9""",170 lbs.,"71""",Orthodox,"Mar 28, 1985",2.47,39%,2.83,60%,2.04,47%,86%,0.4, 31-15-0,"6' 0""",170 lbs.,"72""",Southpaw,"May 03, 1989",5.81,48%,4.83,44%,0.15,25%,54%,0.3, 18-10-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Flyweight,N,L,John Moraga,Deiveson Figueiredo,0,2,14 of 26,29 of 39,53%,74%,19 of 33,46 of 58,0 of 2,2 of 4,0%,50%,1,1,0,0,0:00,4:56,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 20, 1984",2.57,43%,2.55,56%,0.62,23%,44%,1.1, 19-7-0,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 18, 1987",3.09,55%,3.50,51%,1.44,42%,57%,1.8, 21-3-1
"August 25, 2018","Lincoln, Nebraska, USA    ",Middleweight,N,W,Eryk Anders,Tim Williams,2,0,42 of 93,43 of 113,45%,38%,46 of 97,52 of 126,0 of 1,2 of 5,0%,40%,0,0,0,0,1:11,1:31,"6' 1""",185 lbs.,"75""",Southpaw,"Apr 21, 1987",3.39,47%,4.22,50%,1.59,26%,79%,0.1, 15-7-0 (1 NC),"6' 2""",185 lbs.,"76""",Orthodox,"Jul 03, 1986",3.07,38%,3.55,48%,1.81,40%,100%,0.0, 15-5-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Welterweight,N,W,James Krause,Warlley Alves,0,0,59 of 106,28 of 64,55%,43%,79 of 126,39 of 78,0 of 4,1 of 1,0%,100%,0,0,0,0,2:05,1:03,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.79,49%,4.11,61%,0.96,18%,59%,0.9, 28-9-0,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 04, 1991",3.21,47%,4.09,51%,1.37,50%,80%,0.9, 15-6-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Bantamweight,N,W,Cory Sandhagen,Iuri Alcantara,0,0,66 of 113,9 of 24,58%,37%,104 of 159,13 of 29,0 of 0,1 of 1,---,100%,0,2,0,0,4:11,1:13,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",5.98,44%,3.90,57%,0.89,21%,64%,0.3, 16-4-0,"5' 9""",135 lbs.,"71""",Southpaw,"Aug 04, 1980",2.72,45%,2.79,49%,1.44,62%,60%,0.8, 35-10-0 (1 NC)
"August 25, 2018","Lincoln, Nebraska, USA    ",Middleweight,N,W,Andrew Sanchez,Markus Perez,0,0,73 of 159,54 of 122,45%,44%,119 of 215,67 of 137,0 of 6,0 of 1,0%,0%,0,0,0,0,5:40,0:07,"6' 1""",185 lbs.,"74""",Orthodox,"Apr 08, 1988",4.30,43%,5.10,50%,2.55,36%,100%,0.0, 13-7-0,"6' 1""",185 lbs.,"73""",Orthodox,"Jun 22, 1988",2.60,47%,3.72,52%,0.81,25%,77%,1.0, 12-5-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Welterweight,N,W,Mickey Gall,George Sullivan,0,0,0 of 2,0 of 0,0%,---,2 of 6,5 of 5,1 of 1,0 of 0,100%,---,1,0,0,0,0:00,0:42,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992",2.94,46%,4.25,49%,1.21,30%,36%,1.9, 7-5-0,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 13, 1981",3.53,39%,2.42,57%,1.37,20%,38%,0.7, 17-7-0 (1 NC)
"August 25, 2018","Lincoln, Nebraska, USA    ",Women's Flyweight,N,W,Joanne Wood,Kalindra Faria,0,0,5 of 6,13 of 17,83%,76%,24 of 29,27 of 34,0 of 0,1 of 1,---,100%,2,0,0,0,0:00,4:44,"5' 6""",125 lbs.,"65""",Orthodox,"Dec 23, 1985",6.93,51%,4.72,51%,1.57,54%,59%,0.3, 16-8-0,"5' 7""",125 lbs.,--,Switch,"Jul 23, 1986",2.23,56%,1.44,45%,1.31,66%,20%,0.7, 18-8-1
"August 25, 2018","Lincoln, Nebraska, USA    ",Lightweight,N,W,Drew Dober,Jon Tuck,0,0,60 of 136,33 of 75,44%,44%,122 of 208,39 of 81,2 of 2,0 of 1,100%,0%,0,1,0,0,7:47,0:00,"5' 8""",155 lbs.,"70""",Southpaw,"Oct 19, 1988",4.48,39%,4.50,51%,0.69,17%,56%,0.1, 26-12-0 (1 NC),"5' 11""",155 lbs.,"73""",Orthodox,"Aug 28, 1984",3.00,40%,3.74,60%,0.42,33%,50%,1.0, 10-5-0
"August 25, 2018","Lincoln, Nebraska, USA    ",Bantamweight,N,W,Rani Yahya,Luke Sanders,0,0,4 of 8,2 of 4,50%,50%,4 of 8,2 of 4,0 of 2,0 of 0,0%,---,2,0,0,0,0:04,0:22,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 12, 1984",1.59,37%,1.77,50%,2.86,32%,24%,1.9, 28-11-1 (1 NC),"5' 6""",135 lbs.,"67""",Southpaw,"Dec 12, 1985",6.61,52%,4.37,50%,0.71,30%,72%,0.2, 13-5-0
"August 04, 2018","Los Angeles, California, USA    ",UFC Bantamweight,Y,W,TJ Dillashaw,Cody Garbrandt,2,0,45 of 72,17 of 43,62%,39%,51 of 78,17 of 43,0 of 0,0 of 2,---,0%,0,0,0,0,0:29,0:00,"5' 6""",135 lbs.,"67""",Orthodox,"Feb 07, 1986",5.09,41%,3.47,62%,1.56,30%,77%,0.8, 18-5-0,"5' 8""",135 lbs.,"65""",Orthodox,"Jul 07, 1991",3.00,40%,3.89,61%,1.13,34%,78%,0.0, 13-5-0
"August 04, 2018","Los Angeles, California, USA    ",UFC Flyweight,Y,L,Demetrious Johnson,Henry Cejudo,0,0,81 of 134,51 of 147,60%,34%,121 of 174,80 of 178,1 of 2,3 of 11,50%,27%,0,0,0,0,0:36,4:38,"5' 3""",125 lbs.,"66""",Orthodox,"Aug 13, 1986",3.43,54%,1.66,67%,3.35,56%,65%,0.5, 27-3-1,"5' 4""",135 lbs.,"64""",Orthodox,"Feb 09, 1987",3.93,47%,3.15,60%,2.07,34%,83%,0.2, 16-3-0
"August 04, 2018","Los Angeles, California, USA    ",Featherweight,N,L,Cub Swanson,Renato Moicano,0,1,20 of 38,17 of 47,52%,36%,20 of 38,23 of 53,0 of 0,1 of 2,---,50%,0,1,0,0,0:00,1:21,"5' 8""",135 lbs.,"70""",Orthodox,"Nov 02, 1983",4.68,50%,3.73,60%,1.09,52%,61%,0.4, 28-13-0,"5' 11""",155 lbs.,"72""",Orthodox,"May 21, 1989",4.75,47%,4.07,60%,1.66,46%,74%,0.7, 17-5-1
"August 04, 2018","Los Angeles, California, USA    ",Women's Strawweight,N,L,Polyana Viana,JJ Aldrich,0,0,46 of 129,40 of 83,35%,48%,86 of 175,50 of 96,1 of 5,0 of 1,20%,0%,0,0,0,0,1:02,5:57,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 14, 1992",3.50,41%,2.86,54%,0.80,33%,50%,2.4, 13-5-0,"5' 5""",125 lbs.,"67""",Southpaw,"Sep 29, 1992",3.98,45%,4.74,59%,0.82,25%,70%,0.0, 11-6-0
"August 04, 2018","Los Angeles, California, USA    ",Middleweight,N,W,Thiago Santos,Kevin Holland,0,0,69 of 153,31 of 55,45%,56%,81 of 167,81 of 110,3 of 7,0 of 1,42%,0%,1,1,0,0,9:37,1:10,"6' 2""",205 lbs.,"76""",Orthodox,"Jan 07, 1984",3.72,48%,2.57,53%,0.88,33%,65%,0.1, 22-11-0,"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992",4.12,52%,2.98,52%,0.84,41%,50%,0.5, 24-9-0 (1 NC)
"August 04, 2018","Los Angeles, California, USA    ",Bantamweight,N,W,Pedro Munhoz,Brett Johns,3,0,117 of 245,73 of 168,47%,43%,160 of 292,82 of 180,0 of 4,0 of 6,0%,0%,1,0,0,0,4:31,1:06,"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986",5.30,43%,5.90,57%,0.51,20%,81%,0.6, 20-7-0 (2 NC),"5' 7""",135 lbs.,"71""",Orthodox,"Feb 21, 1992",2.86,49%,3.84,53%,4.92,49%,58%,1.0, 17-2-0
"August 04, 2018","Los Angeles, California, USA    ",Bantamweight,N,W,Ricky Simon,Montel Jackson,0,0,25 of 53,42 of 94,47%,44%,44 of 75,55 of 107,7 of 20,2 of 2,35%,100%,0,0,0,0,5:37,0:45,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992",3.01,44%,3.23,62%,5.84,50%,75%,0.4, 20-4-0,"5' 10""",135 lbs.,"75""",Southpaw,"Apr 24, 1992",3.36,53%,1.41,64%,3.42,71%,69%,0.3, 13-2-0
"August 04, 2018","Los Angeles, California, USA    ",Bantamweight,N,W,Ricardo Ramos,Kyung Ho Kang,0,0,54 of 146,65 of 157,36%,41%,63 of 157,101 of 198,1 of 2,1 of 2,50%,50%,1,0,0,0,0:58,2:07,"5' 9""",145 lbs.,"72""",Orthodox,"Aug 01, 1995",3.32,38%,3.82,57%,2.58,58%,72%,0.6, 16-4-0,"5' 9""",135 lbs.,"73""",Orthodox,"Sep 09, 1987",2.99,48%,2.87,58%,2.00,55%,70%,0.8, 18-9-0 (1 NC)
"August 04, 2018","Los Angeles, California, USA    ",Featherweight,N,L,Matt Sayles,Sheymon Moraes,0,0,77 of 235,73 of 172,32%,42%,79 of 237,77 of 177,0 of 3,0 of 4,0%,0%,0,0,0,0,1:07,0:03,"5' 7""",155 lbs.,"68""",Orthodox,"Feb 21, 1994",4.83,41%,2.81,61%,0.36,16%,81%,0.7, 8-4-0,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990",3.00,42%,3.64,63%,0.00,0%,53%,0.0, 11-4-0
"August 04, 2018","Los Angeles, California, USA    ",Flyweight,N,W,Alex Perez,Jose Torres,1,0,84 of 162,29 of 76,51%,38%,88 of 166,30 of 77,0 of 3,0 of 0,0%,---,0,0,0,0,0:03,0:00,"5' 6""",125 lbs.,"65""",Orthodox,"Mar 21, 1992",4.67,48%,3.14,60%,2.84,44%,77%,1.3, 24-7-0,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 02, 1992",4.37,36%,9.84,50%,1.28,33%,75%,0.0, 8-1-0
