date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent
2023-07-22,Lerone Murphy,Josh Culibao,W,0.5412844036697247,0.3898305084745763,2,0,Orthodox,Orthodox,0.6041666666666666,0.5194805194805194,0.6,0.0,-3.0,0.0,32,29,0.62,0.45999999999999996,1.0,0.4
2023-07-22,Davey Grant,Daniel Marcos,L,0.32558139534883723,0.34285714285714286,0,0,Orthodox,Orthodox,0.32558139534883723,0.3475177304964539,0.0,1.0,3.0,0.0,38,30,0.6599999999999999,0.6799999999999999,0.0,1.0
2023-07-22,Danny Roberts,Jonny Parsons,L,0.3308270676691729,0.5080645161290323,0,0,Southpaw,Orthodox,0.3283582089552239,0.518796992481203,0.0,0.0,10.0,12.700000000000017,36,32,0.5,0.6699999999999999,1.0,1.0
2023-07-22,Marc Diakiese,Joel Alvarez,L,0.43478260869565216,0.56,0,1,Orthodox,Orthodox,0.48333333333333334,0.6530612244897959,0.6666666666666666,0.0,-12.0,-10.159999999999997,30,30,0.43999999999999995,0.5700000000000001,1.0,0.33999999999999997
2023-07-22,Mick Parkin,Jamal Pogues,W,0.6089743589743589,0.26666666666666666,0,0,Orthodox,Orthodox,0.6163522012578616,0.27205882352941174,0.0,0.0,3.0,5.079999999999984,28,28,0.74,0.4,1.0,1.0
2023-07-22,Makhmud Muradov,Bryan Barberena,W,0.5567010309278351,0.345679012345679,0,0,Orthodox,Southpaw,0.5964912280701754,0.5869565217391305,0.8125,0.0,5.0,7.6200000000000045,33,34,0.6599999999999999,0.44999999999999996,1.0,0.18999999999999995
2023-07-22,Ketlen Vieira,Pannie Kianzad,W,0.45454545454545453,0.43137254901960786,3,0,Orthodox,Orthodox,0.6310679611650486,0.6388888888888888,1.0,0.0,3.0,5.079999999999984,32,32,0.5700000000000001,0.55,1.0,0.0
2023-07-22,Chris Duncan,Yanal Ashmouz,W,0.41262135922330095,0.35714285714285715,0,0,Orthodox,Orthodox,0.41626794258373206,0.36,0.5,0.0,3.0,7.6200000000000045,30,28,0.65,0.5900000000000001,1.0,0.5
2023-07-22,Shauna Bannon,Bruna Brasil,L,0.375,0.6222222222222222,0,0,Switch,Orthodox,0.5560538116591929,0.6576576576576577,0.0,0.6666666666666666,-3.0,0.0,30,30,0.38,0.63,0.33999999999999997,1.0
2023-07-22,Jafel Filho,Daniel Barez,W,0.3888888888888889,0.6,1,0,Orthodox,Orthodox,0.3709677419354839,0.6,0.25,0.0,2.0,5.079999999999984,30,35,0.4,0.62,1.0,0.75
