date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent,red_td_defence_average,blue_td_defence_average,red_td_average,blue_td_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_total_str_average,blue_total_str_average,red_sig_str_average,blue_sig_str_average
2012-05-05,Josh Koscheck,Johny Hendricks,L,0.3707865168539326,0.4583333333333333,0,0,Orthodox,Southpaw,0.4956521739130435,0.5359477124183006,0.5,0.3333333333333333,3.0,10.160000000000023,34,29,0.55,0.63,0.6699999999999999,0.5,0.868,0.8362499999999999,0.5119047619047619,0.266025641025641,0.6695,0.645,0.5450425514060526,0.7117362009661379,0.4072647082793416,0.639136232744325
2012-05-05,Rousimar Palhares,Alan Belcher,L,0.0,0.5405405405405406,1,1,Orthodox,Orthodox,0.5,0.6304347826086957,1.0,0.0,-15.0,-10.159999999999997,32,28,0.4599999999999999,1.0,1.0,0.0,0.6666666666666666,0.6133333333333334,0.36944444444444446,0.22023809523809523,0.6611111111111111,0.5433333333333333,0.55786199821394,0.49474256446531073,0.3675961675961676,0.4201219643789303
2012-05-05,Pat Barry,Lavar Johnson,L,0.6818181818181818,0.5492957746478874,1,0,Orthodox,Orthodox,0.7586206896551724,0.5897435897435898,0.0,0.0,-13.0,-20.319999999999993,33,35,0.4599999999999999,0.3199999999999999,1.0,1.0,0.7925,1.0,0.0,0.0,0.71625,0.7,0.5250929045824332,0.7096774193548387,0.5208791642385393,0.7065217391304348
2012-05-05,Tony Ferguson,Michael Johnson,L,0.2556818181818182,0.366120218579235,0,0,Orthodox,Southpaw,0.2556818181818182,0.366120218579235,0.0,0.0,2.0,7.619999999999976,28,26,0.64,0.75,1.0,1.0,1.0,0.9225,0.5555555555555555,0.5,0.7566666666666667,0.605,0.4244802760179218,0.4449089165867689,0.3978704646393107,0.40800363110674776
2012-05-05,John Dodson,Tim Elliott,W,0.3433476394849785,0.3511111111111111,0,0,Orthodox,Southpaw,0.3516949152542373,0.3568281938325991,0.5,0.0,-10.0,0.0,28,25,0.65,0.6599999999999999,1.0,0.5,1.0,0.5037154433012414,0.0,0.0,0.91,0.6669149307808294,0.32,,0.2916666666666667,0.3593423930685012
2012-05-05,John Hathaway,Pascal Krauss,W,0.4415584415584415,0.3473684210526316,0,0,Orthodox,Orthodox,0.5616438356164384,0.4247787610619469,0.2857142857142857,0.3333333333333333,0.0,4.038817921830315,25,25,0.6599999999999999,0.56,0.6699999999999999,0.72,0.616,0.7253502383537876,0.3466666666666667,0.33680396618751,0.62,0.5658672139958554,0.6006030427777314,,0.415141115668499,0.35551196116370704
2012-05-05,Louis Gaudinot,John Lineker,W,0.4924242424242424,0.4528301886792453,1,0,Orthodox,Orthodox,0.5562130177514792,0.5041666666666667,1.0,0.0,0.0,-10.159999999999997,28,22,0.55,0.51,1.0,0.0,0.3399999999999999,0.0,0.0,0.0,0.42,0.5153433556033683,0.4390243902439024,,0.2068965517241379,0.4634461243300469
2012-05-05,Danny Castillo,John Cholish,W,0.3823529411764705,0.3452380952380952,0,0,Orthodox,Orthodox,0.4217687074829932,0.3604651162790697,0.3333333333333333,0.1666666666666666,-5.0,-7.6200000000000045,33,28,0.6599999999999999,0.62,0.84,0.6699999999999999,0.7675,1.0,0.509469696969697,0.1666666666666666,0.545,0.88,0.6904774538256749,0.7263157894736842,0.5947903679453458,0.6875
2012-05-05,Dennis Bermudez,Pablo Garza,W,0.5294117647058824,0.4576271186440678,1,0,Orthodox,Orthodox,0.6867469879518072,0.6129032258064516,0.8888888888888888,0.0,-17.0,-17.78,25,29,0.55,0.48,1.0,0.12,0.0,0.6666666666666666,1.0,0.0,0.52,0.4033333333333333,0.369047619047619,0.5246753246753246,0.3205128205128205,0.4606676003734827
2012-05-05,Roland Delorme,Nick Denis,W,0.6190476190476191,0.5581395348837209,2,0,Orthodox,Orthodox,0.7142857142857143,0.6166666666666667,0.2,1.0,5.0,5.171965517241375,28,29,0.4499999999999999,0.39,0.0,0.8,1.0,1.0,0.4,0.0,0.42,0.25,0.8269230769230769,0.4782608695652174,0.6792452830188679,0.4782608695652174
2012-05-05,Mike Massenzio,Karlos Vemola,L,0.4074074074074074,0.4102564102564102,0,2,Southpaw,Orthodox,0.4666666666666667,0.4,0.3333333333333333,0.5,5.0,-5.079999999999984,30,27,0.5900000000000001,0.6,0.5,0.6699999999999999,0.8333333333333334,0.4166666666666667,0.2940186175480293,0.3333333333333333,0.4716666666666667,0.4166666666666667,0.5304344964260427,0.556438134077652,0.3110087744234085,0.38095238095238093
2012-04-21,Jon Jones,Rashad Evans,W,0.4906542056074766,0.2980132450331126,0,0,Orthodox,Orthodox,0.5087719298245614,0.3161290322580645,0.5,0.0,10.0,22.860000000000017,25,33,0.71,0.51,1.0,0.5,1.0,0.7278571428571429,0.6599999999999999,0.4641955266955267,0.693,0.67,0.6182192817708418,0.4795013851694016,0.5623591303260282,0.3864751716256599
2012-04-21,Rory MacDonald,Che Mills,W,0.6811594202898551,0.2727272727272727,0,0,Orthodox,Orthodox,0.7575757575757576,0.5526315789473685,1.0,0.0,-2.0,0.0,23,30,0.73,0.3199999999999999,1.0,0.0,0.875,1.0,0.4354166666666667,0.0,0.6675,0.9,0.5837858087197789,0.6875,0.4770573546889336,0.6875
2012-04-21,Brendan Schaub,Ben Rothwell,L,0.5294117647058824,0.4705882352941176,0,0,Orthodox,Orthodox,0.5294117647058824,0.4444444444444444,0.0,0.0,0.0,0.0,29,31,0.53,0.48,1.0,1.0,0.9,0.5,0.1,0.2857142857142857,0.6599999999999999,0.43999999999999995,0.473306596593697,0.4291153143448552,0.41520742938252175,0.37798941798941793
2012-04-21,Miguel Torres,Michael McDonald,L,0.2758620689655172,0.2711864406779661,0,0,Orthodox,Orthodox,0.2758620689655172,0.2711864406779661,0.0,0.0,0.0,15.23999999999998,31,21,0.73,0.73,1.0,1.0,0.5566666666666666,0.9166666666666666,0.0,0.5,0.6433333333333333,0.43,0.6406439995578285,0.5018047708725675,0.47973460858284533,0.48474915143906633
2012-04-21,Mark Hominick,Eddie Yagin,L,0.5238095238095238,0.2957746478873239,0,0,Orthodox,Orthodox,0.5345622119815668,0.3322259136212624,0.0,0.0,3.0,-6.870428134556562,30,33,0.71,0.48,1.0,1.0,0.79,0.63,0.1,0.0,0.632,0.3,0.36676696325266395,0.5,0.3212454873863858,0.3846153846153846
2012-04-21,Mark Bocek,John Alessio,W,0.6915887850467289,0.3793103448275862,0,0,Orthodox,Orthodox,0.7647058823529411,0.5857142857142857,0.4545454545454545,0.0,-5.0,7.6200000000000045,30,33,0.63,0.31,1.0,0.55,0.675,0.6466666666666666,0.5823020117137764,0.06666666666666667,0.618,0.6433333333333334,0.5937684333593314,0.49065863893450096,0.39517575510985703,0.31892739980031376
2012-04-21,Travis Browne,Chad Griggs,W,0.5,0.0,1,0,Orthodox,Orthodox,0.6363636363636364,0.6,0.5,0.0,13.0,15.23999999999998,30,34,1.0,0.5,1.0,0.5,1.0,0.5037154433012414,0.6666666666666666,0.0,0.53,0.5052385839248709,0.4588500354144013,,0.42031117627891823,0.0
2012-04-21,Matt Brown,Stephen Thompson,W,0.4675324675324675,0.5037593984962406,1,0,Orthodox,Orthodox,0.6148648648648649,0.5342465753424658,0.3846153846153846,0.0,0.0,0.0,31,29,0.5,0.54,1.0,0.62,0.6945454545454546,1.0,0.4621212121212121,0.0,0.5918181818181818,0.64,0.6963774383213726,0.5789473684210527,0.6030242724976346,0.5789473684210527
2012-04-21,John Makdessi,Anthony Njokuani,L,0.3362068965517241,0.4802631578947368,0,0,Orthodox,Orthodox,0.3629032258064516,0.487012987012987,0.0,0.0,-12.0,-17.78,27,32,0.52,0.6699999999999999,1.0,1.0,0.7233333333333333,0.5566666666666666,0.0,0.5555555555555555,0.7000000000000001,0.7033333333333333,0.36953581606530456,0.5008813508992781,0.36429374899566125,0.46057378280544853
2012-04-21,Mac Danzig,Efrain Escudero,W,0.5630252100840336,0.4210526315789473,0,1,Orthodox,Orthodox,0.6842105263157895,0.5752688172043011,0.2,0.0,-2.0,-2.539999999999992,32,26,0.5800000000000001,0.4399999999999999,1.0,0.8,0.7766666666666667,0.7833333333333333,0.4074074074074074,0.3125,0.5955555555555555,0.695,0.6545683407067359,0.5019592034127638,0.4912681981249886,0.36193649312928483
2012-04-21,Keith Wisniewski,Chris Clements,L,0.6086956521739131,0.5528455284552846,1,0,Orthodox,Orthodox,0.676923076923077,0.5972222222222222,0.5,0.0,5.0,8.813167259786468,30,36,0.4499999999999999,0.4,1.0,0.5,0.5,0.5037154433012414,0.3,0.0,0.49,0.4041908671398967,0.4816818293582493,,0.4219879518072289,0.5658061761807213
2012-04-21,Marcus Brimage,Maximo Blanco,W,0.1764705882352941,0.2307692307692307,0,0,Southpaw,Orthodox,0.1764705882352941,0.2307692307692307,0.0,0.0,-10.0,0.0,27,29,0.77,0.83,1.0,1.0,1.0,1.0074308866024828,1.0,0.0,0.48,0.8386960493152856,0.4691943127962085,,0.4467005076142132,0.23617927489896615
2012-04-14,Alexander Gustafsson,Thiago Silva,W,0.2685512367491166,0.3518518518518518,0,0,Orthodox,Orthodox,0.2717770034843205,0.3518518518518518,1.0,0.0,8.0,12.699999999999989,25,29,0.65,0.74,1.0,0.0,0.9249999999999999,0.605,0.19444444444444442,0.3125,0.39666666666666667,0.61,0.4340978363295662,0.7009640520394012,0.3431759177100792,0.5769811076604555
2012-04-14,Brian Stann,Alessio Sakara,W,0.5454545454545454,0.5,0,0,Orthodox,Orthodox,0.5957446808510638,0.65,0.0,0.0,2.0,5.0800000000000125,32,31,0.5,0.4599999999999999,1.0,1.0,0.5725,0.755,0.0,0.15,0.60625,0.625,0.5703395392584957,0.5108848042244543,0.4170129713338878,0.4451163098714117
2012-04-14,Paulo Thiago,Siyar Bahadurzada,L,0.0,0.75,0,0,Orthodox,Orthodox,0.0,0.75,0.0,0.0,0.0,2.539999999999992,31,28,0.25,1.0,1.0,1.0,0.5957142857142858,1.0074308866024828,0.2777777777777778,0.0,0.6785714285714286,1.0104771678497417,0.4470229023303481,,0.385997005065328,0.7675826434216402
2012-04-14,Dennis Siver,Diego Nunes,W,0.334975369458128,0.392,0,0,Orthodox,Orthodox,0.3611111111111111,0.392,0.0,0.0,0.0,7.6200000000000045,33,29,0.61,0.6699999999999999,1.0,1.0,0.6549999999999999,0.7333333333333334,0.15833333333333333,0.3333333333333333,0.6525,0.5733333333333333,0.40514559233345243,0.4637024582379774,0.31081619950639316,0.4484003234003234
2012-04-14,DaMarques Johnson,John Maguire,L,0.6,0.8571428571428571,1,1,Orthodox,Southpaw,0.75,0.9210526315789472,0.0,1.0,10.0,15.240000000000007,30,29,0.15,0.4,0.0,1.0,0.42142857142857143,1.0,0.21428571428571427,0.6666666666666666,0.4757142857142857,0.5700000000000001,0.49675515389801106,0.7954545454545454,0.40266539364283727,0.7105263157894737
2012-04-14,Brad Pickett,Damacio Page,W,0.5373134328358209,0.4035087719298245,1,1,Orthodox,Orthodox,0.6435643564356436,0.4857142857142857,0.8,0.25,0.0,5.079999999999984,34,30,0.6,0.47,0.75,0.1999999999999999,1.0,0.0,0.0,0.0,0.63,0.69,0.1785714285714285,0.36,0.1785714285714285,0.3469387755102041
2012-04-14,Papy Abedi,James Head,L,0.6111111111111112,0.4883720930232558,0,1,Southpaw,Orthodox,0.6785714285714286,0.56,0.3333333333333333,0.0,-5.0,1.193167259786463,34,28,0.52,0.39,1.0,0.6699999999999999,1.0,0.0,0.0,0.0,0.4499999999999999,0.41,0.3846153846153846,0.6231884057971014,0.3684210526315789,0.5357142857142857
2012-04-14,Cyrille Diabate,Tom DeBlass,W,0.96,0.1666666666666666,0,1,Southpaw,Orthodox,0.9574468085106383,0.7083333333333334,1.0,0.5,15.0,12.87087272727274,39,30,0.84,0.04,0.5,0.0,0.7175,0.0,0.25,0.505205949281265,0.6375,0.04041908671398967,0.6685823967268066,,0.6265892515892516,0.17057392076036443
2012-04-14,Francis Carmont,Magnus Cedenblad,W,0.9333333333333332,0.7857142857142857,1,1,Orthodox,Orthodox,0.9298245614035088,0.9285714285714286,1.0,0.0,-6.0,-2.539999999999992,31,30,0.2199999999999999,0.0699999999999999,1.0,0.0,1.0,0.0,0.5,0.0,0.54,0.07073340174948181,0.7663551401869159,,0.6891891891891891,0.8041341978702897
2012-04-14,Reza Madadi,Yoislandy Izquierdo,W,1.0,0.5625,1,0,Orthodox,Southpaw,1.0,0.6111111111111112,0.4285714285714285,0.0,0.0,3.8617407407407423,34,28,0.4399999999999999,0.0,1.0,0.5800000000000001,1.0074308866024828,0.5843099142294401,0.4330336708125128,0.0,0.44460995385388624,0.0,,,1.023443524562187,0.5756869825662301
2012-04-14,Simeon Thoresen,Besam Yousef,W,0.5522388059701493,0.5185185185185185,3,0,Orthodox,Orthodox,0.6923076923076923,0.7153284671532847,0.25,0.0,5.0,14.198817921830312,28,27,0.49,0.4499999999999999,1.0,0.75,1.0074308866024828,0.7555731649518621,0.2526029746406325,0.0,0.49513381224637343,0.4547147255323837,,,0.5651852299821033,0.5306744201433562
2012-04-14,Jason Young,Eric Wisely,W,0.5116279069767442,0.5217391304347826,0,0,Orthodox,Southpaw,0.7430167597765364,0.7515923566878981,0.6666666666666666,0.0,2.0,5.829571865443455,26,28,0.48,0.49,1.0,0.3399999999999999,0.5249999999999999,0.0,0.3333333333333333,0.0,0.53,0.5,0.4077939337085678,0.6,0.31614906832298134,0.5
2012-03-02,Thiago Alves,Martin Kampmann,L,0.5254237288135594,0.3983050847457627,0,1,Orthodox,Orthodox,0.5960264900662252,0.4285714285714285,0.6666666666666666,0.1428571428571428,-8.0,-5.079999999999984,28,30,0.61,0.48,0.86,0.3399999999999999,0.681875,0.8392307692307692,0.3333333333333333,0.358974358974359,0.5925,0.6284615384615384,0.551558388438923,0.5440866087129745,0.4745680544702569,0.44659375154985087
2012-03-02,Joseph Benavidez,Yasuhiro Urushitani,W,0.36,0.4444444444444444,1,0,Southpaw,Southpaw,0.5076923076923077,0.5454545454545454,0.2,0.0,-2.0,-5.2931468531468795,28,35,0.56,0.64,1.0,0.8,1.0,0.8059447092819862,0.14705882352941174,0.0,0.585,0.6467053874238348,0.4727891156462585,,0.4325564971751412,0.45486378869430527
2012-03-02,Demetrious Johnson,Ian McCall,D,0.5172413793103449,0.4236111111111111,0,0,Orthodox,Orthodox,0.5885714285714285,0.6069868995633187,0.0,0.4444444444444444,-5.0,5.0800000000000125,26,28,0.5800000000000001,0.49,0.56,1.0,0.8266666666666667,1.0074308866024828,0.611111111111111,0.44907195491668,0.58,0.49513381224637343,0.5794353998442253,,0.4312328714340072,0.4335420485992597
2012-03-02,Court McGee,Constantinos Philippou,L,0.3473053892215569,0.3870967741935484,0,0,Orthodox,Orthodox,0.3867403314917127,0.3949044585987261,0.0,0.0,0.0,5.079999999999984,27,32,0.62,0.6599999999999999,1.0,1.0,0.7233333333333333,0.71,0.5,0.5555555555555555,0.6699999999999999,0.59,0.42600891772464516,0.5988367569249923,0.34832514367045103,0.5062987273561109
2012-03-02,James Te Huna,Aaron Rosa,W,0.6666666666666666,0.0,0,0,Orthodox,Orthodox,0.74,0.5517241379310345,0.0,0.0,-5.0,-5.0800000000000125,30,29,1.0,0.3399999999999999,1.0,1.0,0.6666666666666666,0.75,0.25,0.0,0.7000000000000001,0.54,0.7809076682316118,0.5232558139534884,0.7124542124542125,0.4078212290502793
2012-03-02,Anthony Perosh,Nick Penner,W,0.5555555555555556,0.2272727272727272,0,0,Orthodox,Southpaw,0.6140350877192983,0.3461538461538461,0.5,0.0,-3.0,-2.369127272727269,39,32,0.78,0.4499999999999999,1.0,0.5,0.75,0.5037154433012414,0.1515151515151515,0.0,0.5275000000000001,0.4547147255323837,0.4826979946765704,,0.43163869679696765,0.2326008010368606
2012-03-02,Cole Miller,Steven Siler,L,0.4736842105263157,0.3665158371040724,0,1,Orthodox,Orthodox,0.4904458598726114,0.4042553191489361,0.2,0.1666666666666666,5.0,7.6200000000000045,28,25,0.64,0.53,0.84,0.8,0.5,0.3399999999999999,0.125,0.0,0.585,0.31,0.39983385646742153,0.6785714285714286,0.31614172315993627,0.5413533834586466
2012-03-02,Kyle Noke,Andrew Craig,L,0.5714285714285714,0.4556962025316455,1,0,Southpaw,Orthodox,0.5970149253731343,0.6582278481012658,0.4285714285714285,0.5,0.0,0.0,32,26,0.55,0.43,0.5,0.5800000000000001,0.75,0.5843099142294401,0.5208333333333334,0.505205949281265,0.5925,0.4345051821753889,0.6681419457735247,,0.6372883695252117,0.4663793276485914
2012-03-02,TJ Waldburger,Jake Hecht,W,1.0,0.4,1,0,Orthodox,Orthodox,1.0,0.4,1.0,0.0,-3.0,5.079999999999984,24,28,0.6,0.0,1.0,0.0,0.7799999999999999,0.5,0.5357142857142857,0.0,0.47000000000000003,0.38,0.5931186868686869,0.7457627118644068,0.5142309797482211,0.7021276595744681
2012-03-02,Mackens Semerzier,Daniel Pineda,L,0.75,0.6666666666666666,0,2,Orthodox,Orthodox,0.75,0.6818181818181818,0.0,0.0,5.0,7.6200000000000045,31,27,0.3399999999999999,0.25,1.0,1.0,1.0,1.0,0.4,1.0,0.665,0.43,0.7294973544973544,0.8636363636363636,0.7217391304347827,0.7916666666666666
2012-03-02,Oli Thompson,Shawn Jordan,L,0.4677419354838709,0.5663716814159292,1,0,Orthodox,Southpaw,0.4848484848484848,0.5811965811965812,0.0,0.0,2.0,6.5055575868373126,32,27,0.4399999999999999,0.54,1.0,1.0,1.0074308866024828,1.0074308866024828,0.0,0.0,0.44460995385388624,0.5456576706388606,,,0.47870745503715184,0.5796494298405306
2012-02-25,Frankie Edgar,Benson Henderson,L,0.3578947368421052,0.3295454545454545,0,3,Orthodox,Southpaw,0.3970588235294117,0.3610108303249097,0.4166666666666667,1.0,-7.0,-5.0800000000000125,30,28,0.6799999999999999,0.65,0.0,0.5900000000000001,0.7372727272727272,0.8066666666666666,0.28499379408470316,0.6785714285714285,0.7372727272727272,0.6999999999999998,0.5155351904909935,0.618608676836525,0.440664880642179,0.46210229637195926
2012-02-25,Quinton Jackson,Ryan Bader,L,0.4102564102564102,0.5445544554455446,0,0,Orthodox,Orthodox,0.5660377358490566,0.689873417721519,0.25,0.4444444444444444,-3.0,-2.539999999999992,34,29,0.4599999999999999,0.5900000000000001,0.56,0.75,0.8719999999999999,0.875,0.2333333333333333,0.26376488095238093,0.579,0.7575000000000001,0.5742477931223435,0.4427238440496985,0.4808029664566157,0.3584569987377209
2012-02-25,Mark Hunt,Cheick Kongo,W,0.625,0.4166666666666667,0,0,Orthodox,Orthodox,0.625,0.4166666666666667,0.0,0.0,-15.0,-25.40000000000001,38,37,0.5900000000000001,0.38,1.0,1.0,0.87,0.6586666666666666,0.5,0.48333333333333334,0.7933333333333333,0.5813333333333334,0.48518212680062384,0.677456444509469,0.3567727458180334,0.5836271502810912
2012-02-25,Yoshihiro Akiyama,Jake Shields,L,0.3402061855670103,0.4527363184079602,0,0,Orthodox,Orthodox,0.4406779661016949,0.5129310344827587,0.5,0.1428571428571428,-5.0,7.6200000000000045,37,33,0.55,0.6599999999999999,0.86,0.5,1.0,0.7799999999999999,0.4375,0.08888888888888886,0.5425,0.4866666666666666,0.33919495570813296,0.3221244771776686,0.28580497822771,0.2716383511677884
2012-02-25,Yushin Okami,Tim Boetsch,L,0.3866666666666666,0.4516129032258064,0,1,Southpaw,Orthodox,0.4725274725274725,0.4747474747474747,0.5,0.0,5.0,2.539999999999992,31,31,0.55,0.62,1.0,0.5,0.8430769230769231,0.5957142857142858,0.39316239316239315,0.3095238095238095,0.6476923076923077,0.63,0.5520657470755004,0.590508009389473,0.4028692193702745,0.521458728809001
2012-02-25,Hatsu Hioki,Bart Palaszewski,W,0.6036036036036037,0.3333333333333333,2,1,Orthodox,Orthodox,0.7918552036199095,0.369047619047619,0.4,0.0,5.0,7.6200000000000045,29,29,0.6699999999999999,0.4,1.0,0.6,0.0,1.0,0.2857142857142857,0.0,0.6699999999999999,0.72,0.6904761904761905,0.2575757575757575,0.4897959183673469,0.2575757575757575
2012-02-25,Anthony Pettis,Joe Lauzon,W,0.45,0.0,0,0,Orthodox,Orthodox,0.45,0.0,0.0,0.0,0.0,2.539999999999992,25,28,1.0,0.55,1.0,1.0,0.505,0.8230000000000001,0.3333333333333333,0.5333333333333333,0.675,0.693,0.6428418803418803,0.5907041805838904,0.3606591572799332,0.49211793740212706
2012-02-25,Takanori Gomi,Eiji Mitsuoka,W,0.4485981308411215,0.4848484848484848,0,1,Southpaw,Southpaw,0.6089743589743589,0.4927536231884058,0.0,0.25,0.0,-3.758259259259262,33,36,0.52,0.56,0.75,1.0,0.7925,1.0074308866024828,0.0,0.2526029746406325,0.71,0.5658672139958554,0.22964665815240526,,0.21312491902197048,0.4962150422119694
2012-02-25,Norifumi Yamamoto,Vaughan Lee,L,0.4285714285714285,0.4666666666666667,0,2,Southpaw,Orthodox,0.4285714285714285,0.6666666666666666,0.5,0.0,-5.0,0.0,35,29,0.54,0.5800000000000001,1.0,0.5,0.3399999999999999,0.3399999999999999,0.125,0.4444444444444444,0.4,0.42,0.4662878787878788,0.7890625,0.3909340659340659,0.5178571428571429
2012-02-25,Riki Fukuda,Steve Cantwell,W,0.512396694214876,0.3175675675675675,0,1,Southpaw,Orthodox,0.603225806451613,0.3245033112582781,0.5,1.0,-5.0,-5.079999999999984,31,25,0.69,0.49,0.0,0.5,1.0,0.782,0.6666666666666666,0.22857142857142856,0.6799999999999999,0.588,0.5371900826446281,0.3761562681513593,0.3414634146341463,0.34354471059265
2012-02-25,Takeya Mizugaki,Chris Cariaso,L,0.3181818181818182,0.4805194805194805,0,0,Orthodox,Southpaw,0.4964539007092198,0.6302521008403361,0.5,0.0,10.0,12.699999999999989,28,31,0.52,0.69,1.0,0.5,0.6666666666666666,0.6866666666666666,0.6666666666666666,0.3055555555555555,0.5499999999999999,0.5433333333333333,0.48614548218008924,0.5455148956134178,0.3891101113496905,0.4963999862463658
2012-02-25,Zhang Tiequan,Issei Tamura,L,0.3157894736842105,0.625,1,0,Orthodox,Orthodox,0.3157894736842105,0.8555555555555555,0.0,0.5,8.0,15.23999999999998,34,28,0.38,0.69,0.5,1.0,0.9199999999999999,1.0074308866024828,0.0,0.505205949281265,0.5599999999999999,0.6972292458163217,0.23737373737373735,,0.23737373737373735,0.6396522028513668
2012-02-15,Diego Sanchez,Jake Ellenberger,L,0.2543859649122807,0.5,0,0,Southpaw,Orthodox,0.3987341772151899,0.5531914893617021,0.0,0.25,3.0,2.539999999999992,30,27,0.5,0.75,0.75,1.0,0.735,0.9166666666666666,0.30818339646464643,0.6773809523809523,0.5449999999999999,0.6583333333333333,0.4649915607013807,0.5456776089043427,0.4118929295296779,0.46524790230894525
2012-02-15,Stefan Struve,Dave Herman,W,0.5802469135802469,0.6891891891891891,0,0,Orthodox,Orthodox,0.6612903225806451,0.6891891891891891,1.0,0.0,18.0,17.78,24,27,0.3199999999999999,0.42,1.0,0.0,0.625,0.75,0.125,1.0,0.5,0.52,0.4899476258155122,0.594059405940594,0.43836975126044164,0.5729166666666666
2012-02-15,Aaron Simpson,Ronny Markes,L,0.6547619047619048,0.6391752577319587,0,0,Orthodox,Orthodox,0.7211538461538461,0.6782608695652174,0.0,0.3333333333333333,-2.0,-5.079999999999984,38,24,0.37,0.35,0.6699999999999999,1.0,0.9175,1.0,0.4382284382284382,1.0,0.595,0.6699999999999999,0.607310917914265,0.7759562841530054,0.5242602861670658,0.7692307692307693
2012-02-15,Stipe Miocic,Philip De Fries,W,0.4705882352941176,0.3888888888888889,0,0,Orthodox,Orthodox,0.5263157894736842,0.3888888888888889,0.0,0.0,-3.0,2.539999999999992,29,26,0.62,0.53,1.0,1.0,0.5,1.0,0.5714285714285714,0.6,0.6599999999999999,0.28,0.5722222222222222,0.7884615384615384,0.4788732394366197,0.6086956521739131
2012-02-15,TJ Dillashaw,Walel Watson,W,0.7456140350877193,0.3333333333333333,5,1,Orthodox,Orthodox,0.8020833333333334,0.4523809523809524,0.4285714285714285,0.0,-12.0,-20.319999999999993,26,28,0.6699999999999999,0.26,1.0,0.5800000000000001,1.0,0.835,0.0,0.0,0.71,0.8200000000000001,0.0952380952380952,0.3292536115569823,0.0952380952380952,0.30488606485539
2012-02-15,Ivan Menjivar,John Albert,W,0.7142857142857143,0.5636363636363636,2,3,Orthodox,Orthodox,0.75,0.578125,1.0,0.0,-5.0,-10.159999999999997,30,25,0.4399999999999999,0.29,1.0,0.0,0.5499999999999999,1.0,0.0,0.0,0.63,0.7,0.5665697976803453,0.7346938775510204,0.39011663597298957,0.6176470588235294
2012-02-15,Jonathan Brookins,Vagner Rocha,W,0.6428571428571429,0.4375,0,0,Southpaw,Orthodox,0.6428571428571429,0.4375,1.0,0.0,5.0,2.539999999999992,27,30,0.5700000000000001,0.36,1.0,0.0,1.0,1.0,0.14038461538461536,0.5714285714285714,0.5800000000000001,0.5349999999999999,0.5164179104477611,0.533068783068783,0.4337212243865418,0.4044811320754717
2012-02-15,Anton Kuivanen,Justin Salas,L,0.3304347826086956,0.4504504504504504,0,0,Orthodox,Southpaw,0.3333333333333333,0.5116279069767442,0.0,0.2666666666666666,0.0,5.079999999999984,28,30,0.55,0.6699999999999999,0.74,1.0,0.7454988560858373,1.0074308866024828,0.0,0.26944317295000797,0.555762442317358,0.6770197024593269,,,0.3381813385509834,0.4610105966496337
2012-02-15,Tim Means,Bernardo Magalhaes,W,0.488235294117647,0.4117647058823529,0,0,Orthodox,Orthodox,0.5268817204301075,0.4285714285714285,0.0,0.0,13.0,8.941740740740727,28,31,0.5900000000000001,0.52,1.0,1.0,1.0074308866024828,1.0074308866024828,0.0,0.0,0.5961815290313477,0.5254481272818657,,,0.4996812502274206,0.42141792187854754
2012-02-04,Nick Diaz,Carlos Condit,L,0.4268292682926829,0.471875,0,0,Southpaw,Orthodox,0.4534883720930232,0.4832826747720364,0.3333333333333333,0.0,-3.0,2.539999999999992,29,28,0.53,0.5800000000000001,1.0,0.6699999999999999,0.8390909090909091,0.376,0.2692307692307692,0.25,0.6972727272727273,0.666,0.6623974537032641,0.5499975006328582,0.44662586703841306,0.40757015774382277
2012-02-04,Roy Nelson,Fabricio Werdum,L,0.3768115942028985,0.6691176470588235,1,0,Orthodox,Orthodox,0.5555555555555556,0.6758620689655173,0.0,0.0,-10.0,-10.159999999999997,36,35,0.3399999999999999,0.63,1.0,1.0,0.75,0.8125,0.3,0.125,0.538,0.44499999999999995,0.4893780954450125,0.5901022438377364,0.41260848101616887,0.5570980985306828
2012-02-04,Josh Koscheck,Mike Pierce,W,0.3473684210526316,0.3445378151260504,0,0,Orthodox,Orthodox,0.4272727272727272,0.4397163120567376,0.6666666666666666,0.2,5.0,5.0800000000000125,34,31,0.6599999999999999,0.6599999999999999,0.8,0.3399999999999999,0.871578947368421,0.9199999999999999,0.5037593984962406,0.4374458874458874,0.67,0.6385714285714286,0.5512409632025433,0.6513066970054707,0.4104171444491684,0.484451630141768
2012-02-04,Renan Barao,Scott Jorgensen,W,0.3478260869565217,0.3543689320388349,0,0,Orthodox,Orthodox,0.3981481481481481,0.3813953488372093,0.0,0.0,3.0,10.159999999999997,25,29,0.65,0.6599999999999999,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.6950000000000001,0.63,0.5372429329263861,0.569047619047619,0.4501391465677179,0.4717406380027739
